customer id,city,card type,visit frequency,avg check,monthly spend,preferred drink,dessert frequency,morning visits,bonus balance,bonus usage rate,churn risk
997,Novosibirsk,platinum,5.215615350393491,595.2629297455564,12418.649895604505,latte,0.4602303124964343,0.18888167020755287,1217.9996000210033,0.25642032151570604,0.34836616454298847
381,Moscow,basic,4.977049415785682,351.48085171812875,6997.350270814267,mocha,0.0,0.3017587654417825,3.0859747056637876,0.3012351595721209,0.28009220869081775
149,Moscow,gold,5.448446275262054,435.3479623157364,9487.879934888397,cappuccino,0.0,0.5631754237404623,2840.602568428073,0.1549044602793769,0.46882310806599353
832,SPb,silver,3.522142545933936,314.35506461806057,4428.813390484331,mocha,0.2340172746918578,0.2539997740529778,238.81259706832788,0.5435989751459928,0.1560758926715055
886,Moscow,silver,3.189479821221081,267.4378234844554,3411.950165739823,tea,1.4678319324951397,0.5541763223167239,736.8312747792406,0.35645283982345055,0.20066696760513328
346,SPb,silver,4.4313667818311835,327.9439288164124,5812.95932984104,mocha,0.36487412621834625,0.48356111473239854,386.8742284552759,0.8445014545833285,0.19081127478321036
132,Moscow,silver,4.7193779062072965,167.7804038520891,3167.2765241363477,latte,0.5267918453234111,0.6742921283215707,1156.8163135257364,0.48987488369426146,0.07450570134858155
373,Moscow,gold,3.2293108955320795,318.95767540511866,4120.053985597337,mocha,0.47258121408957715,0.7251249095030744,1422.0821334248558,0.5107599598508917,0.13829414930367237
41,Moscow,silver,1.1538121377619062,239.6102462466302,1105.8608418059246,mocha,0.6772469211615012,0.20184391189103165,4.673946637384053,0.8495498713781572,0.5226100776176047
56,Novosibirsk,silver,4.3404610517903475,172.74277403462202,2999.1331307019914,mocha,0.809812438959768,0.1362547009776376,352.10230337801715,0.6227896050439723,0.026807455007458035
744,SPb,basic,4.003531966428942,313.29350841745264,5017.122303295786,latte,1.3086977932382853,0.4433619830586587,95.45523746875291,0.555302525134447,0.269934999421681
411,Moscow,basic,4.255435501066173,319.3249386460191,5435.466721160189,mocha,0.0,0.5874522275638702,42.67035115374765,0.5499777052955688,0.41205821207503984
826,Novosibirsk,silver,2.247564762646965,384.40539530727483,3455.904084256031,tea,1.3929177472868814,0.36457565717488793,2452.397059290783,0.635819924894385,0.15389870949775486
723,Moscow,basic,3.7427945557073623,207.74491221304947,3110.186105627622,mocha,0.7086354787108253,0.18160977591655963,35.31511132789967,0.3799973976409911,0.15265925386151488
74,Kazan,basic,3.447827660223365,325.09234535327835,4483.44952174368,mocha,0.9354809945187119,0.5201085792807927,25.402054791777484,0.6801421632698678,0.23421754398446182
639,Moscow,platinum,4.369796275326076,792.3445794824953,13849.537568789656,tea,0.7924707491069003,0.15136744597832352,2765.5258402156273,0.15395742453937303,0.34154297896380154
874,SPb,gold,5.334243480100799,544.2810151838738,11613.309826348892,cappuccino,0.10774446686570754,0.4931729250606267,635.2816382521062,0.4937609329588131,0.3392145765443782
379,Kazan,silver,2.2575157674616158,266.0211730144284,2402.1879702348265,espresso,1.2293455856486561,0.08908284906699841,178.22418496254386,0.24652724322558858,0.35781053808289653
402,Novosibirsk,basic,5.3876236702578275,319.7464067226078,6890.693237354433,latte,0.3317327912355177,0.4252545181357552,307.8068161914121,0.7983385966919727,0.15571739895094375
665,Moscow,platinum,4.916400673653995,592.0932658135443,11643.870923646813,espresso,0.634351168132602,0.24240993333880625,2101.7342577680593,0.192267067876598,0.39749001334492245
520,Moscow,platinum,6.728980502489062,699.6118214911129,18830.697224498228,mocha,0.38874012573556027,0.4352596261134625,1299.7053441539608,0.11491311795914208,0.3728111334263521
393,SPb,basic,3.5522176023721594,319.30071248259003,4536.902445322513,cappuccino,0.46045987191976556,0.5567829264772,105.32806005253173,0.6633409024653899,0.21695313913683295
310,Moscow,gold,5.16390146398174,627.0024831517794,12951.11616267064,cappuccino,0.21236122800611795,0.29059177388550855,3143.632497603631,0.34187762191690907,0.3537035975973517
123,Moscow,gold,3.5568167608380215,454.1806792397987,6461.749809475653,tea,1.1745831320283773,0.8764162614786863,51.54511452039131,0.41093757473595127,0.26473563169376896
290,SPb,basic,3.977512459936171,327.4683365955471,5210.037556173442,latte,0.0,0.6300187802998889,287.82529543207534,0.7228893764411742,0.29762556974617066
2,Novosibirsk,silver,3.6170059495766975,326.1364485857744,4718.549899634243,cappuccino,0.48681495841870864,0.27257523633959824,313.41417549999875,0.3719154042058051,0.14223236628200883
962,SPb,silver,3.449473912832307,227.80047969982436,3143.1672482209187,latte,1.0307623790180087,0.7780131718584219,129.44303258997317,0.403736916505355,0.2892471624521035
212,Kazan,silver,3.085687161403359,297.02652160888516,3666.1236972993374,mocha,1.308033567225353,0.34318013174121725,640.6659624896407,0.42594373203163827,0.3443396173195868
122,Novosibirsk,platinum,7.863872494619361,591.9121502134539,18618.886709178332,espresso,1.2378645050335075,0.7099207891526952,816.6078079988379,0.4675720712827502,0.10667459094873706
287,SPb,basic,3.7287627095180294,279.6526632437977,4171.033689283504,tea,0.7014379244904154,0.36478327122363763,11.277318666953606,0.48000456113201995,0.06058357555184671
964,SPb,silver,1.9852405068141479,376.8404521982551,2992.4757212405466,tea,0.582658106608179,0.3670317909504011,1158.3053725425484,0.614142598705705,0.12993732682084647
546,SPb,silver,6.926237706436327,420.1142277645992,11639.244021414184,cappuccino,0.505134709557108,0.3852230487254585,106.49232998901145,0.5301869918773049,0.21101468846227672
412,Novosibirsk,basic,2.5348210884080093,299.3344797630839,3035.0374071644223,latte,0.7840873051546511,0.6545316888190267,150.79589597288324,0.8029340936002034,0.305139340171398
968,Moscow,silver,2.0176964196226854,428.95362952774985,3461.992809929187,espresso,0.40420770018560626,0.36852551388823335,142.62912736542407,0.585859287046236,0.14608651134194092
894,SPb,basic,4.770474235860655,341.9213288110226,6524.50755913689,mocha,0.7981761779583219,0.6931266672225043,1377.601687237683,0.6521240621066255,0.18352412650368827
510,Kazan,gold,4.732929157144029,434.36877190583806,8223.34650202394,mocha,0.4464215092694449,0.7109021432338811,2712.801331367026,0.7681107905551456,0.09460324075121129
749,Novosibirsk,gold,4.344579303763871,439.42645154845025,7636.492267695178,tea,0.136281206771949,0.3868145065802563,1726.9026309511119,0.529556573638718,0.2112965354857873
516,Moscow,basic,3.130629834633339,256.29230269917946,3209.4253168677196,tea,0.0,0.16915061033486598,162.10520458633852,0.699003813635597,0.5650651841036912
271,Kazan,silver,3.704506539824723,253.89983839632552,3762.294447198513,latte,0.20013172540232133,0.535790457133684,278.99543461999633,0.626240707716015,0.0312579128493193
451,Kazan,silver,3.1838345163225044,252.80202123181522,3219.5192039757917,cappuccino,0.6799111466835861,0.8879391994206325,58.784795204601515,0.6708504400767515,0.18319075071045085
824,SPb,gold,5.431233496612171,372.7002944197397,8096.889292998833,latte,0.0,0.1698220009330781,853.5787179830056,0.8668934391737364,0.12878105096608666
713,SPb,gold,4.3879357693200625,373.9271416250214,6563.073119424162,latte,0.3193415298784974,0.3895766882924817,626.7980943102236,0.31937073243747666,0.043741036355858395
100,Moscow,silver,2.3094589476837406,321.04690340592504,2965.7785747878847,cappuccino,1.2088786554259532,0.17911160936895473,307.39877661068004,0.634712007049087,0.13407690989684806
12,Novosibirsk,platinum,4.147329714156466,431.265565288929,7154.401974461041,latte,0.10332665742708397,0.8228015115449883,1577.0625776444554,0.42076461042140306,0.6267459483915668
889,Moscow,gold,4.7216525697373,566.2620380834036,10694.770429044733,mocha,0.6730882038149102,0.7633289782586086,1620.2297334322247,0.339335010317992,0.4741134613701366
124,Moscow,gold,2.84274647621547,365.1515946882719,4152.133636338179,cappuccino,0.7546859735143094,0.34673406967968984,1094.2737693021952,0.16287958799740018,0.46676629205685016
562,Moscow,basic,3.9301443418515443,313.11204254465673,4922.302089489851,mocha,1.119194066490847,0.7256422616901222,383.8818315655759,0.7514209872447271,0.1047963118528442
497,SPb,silver,2.411133173261304,426.36031694225886,4112.046015766736,espresso,0.0,0.7162967735869977,760.01551092474,0.653556989521478,0.3762807023761444
144,Moscow,silver,4.443632003468814,312.52783012026384,5555.034671588276,cappuccino,0.22694459700958966,0.3432028977518141,52.434425300061726,0.22814722610087895,0.31194198305050547
118,Moscow,gold,4.545525402537122,460.55423734175656,8373.84394033226,espresso,0.7391174947905785,0.07591430592125473,2203.1236016668854,0.24906001320433535,0.2614834145275262
120,SPb,basic,3.248823416504766,286.8808033538978,3728.100286727369,tea,0.6371261419934438,0.5275151640807119,52.446718778713375,0.18287100404630546,0.3092770240798369
16,Moscow,platinum,7.0337277099165,795.3259137526568,22376.42367190689,cappuccino,1.746632626442544,0.06492566961111138,1093.5667823044232,0.26460301163029376,0.2354375734085973
45,Moscow,gold,4.399874436251567,607.8033741431847,10697.03411264018,mocha,1.0237336192871866,0.20655060739278552,4660.115261104494,0.27773682887436896,0.09629869465957754
62,Moscow,platinum,7.037931918412553,559.6924010934969,15756.30805659553,cappuccino,0.5493083648705603,0.4648443626696115,3957.7281863102585,0.4309973634820902,0.16565602427890203
7,Moscow,silver,2.6307228607537967,355.5003920803405,3740.8920338107587,cappuccino,0.5912674354726146,0.19366519665490003,930.3186555939037,0.4962338379046633,0.2698796191942095
215,Kazan,silver,2.1046536776369758,417.087007388943,3511.2948159829575,espresso,0.9044731588885052,0.6659420087814515,1796.8997188724554,0.43225766447316316,0.4109524628397773
847,Moscow,basic,4.355254434633598,365.83801125262255,6373.270483462082,mocha,0.9976392835898316,0.38523401209344776,192.22024071474388,0.8138198144903925,0.13493856012319042
686,SPb,gold,5.036247000963238,526.5362549108527,10607.066538772788,latte,1.7604490777466517,0.8016584257100406,3798.951687695875,0.14289732932716603,0.5150523107119983
786,Novosibirsk,gold,5.03160255653685,418.94055571827687,8431.769484756202,cappuccino,0.5345841274419787,0.40329657709725336,5305.684050917521,0.5707277963756796,0.29238546178263186
628,Kazan,silver,2.1536840225342644,451.3113989574265,3887.928596488786,espresso,0.5835679930921863,0.22449277960143996,587.3632659066442,0.5836093415864871,0.15797107704142008
409,Novosibirsk,silver,1.8693846650624737,369.4150923375273,2762.315634633645,tea,0.1519963971040334,0.6108211279085075,152.96662727187476,0.43387768749982636,0.37224983240512666
931,Moscow,silver,2.138296929743742,496.5238552546962,4246.8617409425715,espresso,0.22772129435817035,0.18963613484266245,5.0037110657535155,0.7721525523918116,0.2782187099260133
853,Moscow,gold,4.766747826961025,371.1568319423256,7076.844088491275,latte,0.5603064608028175,0.11197620340015783,130.21566370893626,0.16873035992545074,0.4646725141475989
691,Moscow,basic,4.232259403507067,312.28553294410705,5286.693533527652,cappuccino,0.7056906745409283,0.4065410751138739,7.27593867895229,0.6742098573424783,0.08249612080499298
645,Moscow,basic,2.3576978479733173,176.09501722462076,1660.7153725972505,latte,0.05936123161494816,0.6359238067635169,424.42280259021857,0.9099630406151029,0.29804728455884855
951,SPb,basic,3.906263451543097,274.58408509630937,4290.391103948452,tea,0.3329578569379218,0.3588979974873877,472.8439975819984,0.8761317944190213,0.1926948545856758
650,SPb,gold,4.313689141410301,478.8518313148636,8262.471780349457,cappuccino,0.1153931166421775,0.562233571414439,2285.3109870304183,0.627697264166868,0.14424327510948493
533,Novosibirsk,gold,3.7717617865713895,302.4965133215403,4563.7791580690755,cappuccino,0.025054873623718388,0.25053723375723747,2078.118595078536,0.2980462401555153,0.22028062444522528
838,SPb,basic,4.572437227266933,257.0373938234496,4701.1493932720505,latte,0.5354230938822565,0.9172852553044484,199.36552130032774,0.5984864696557203,0.23281114082804247
333,Moscow,basic,3.1046626563834905,310.72168300862853,3858.74402306207,espresso,1.1908781869128662,0.6203319509791685,38.71886251240203,0.6488558445826793,0.06240152967693883
799,Kazan,basic,3.367201557731205,269.11303950511547,3624.6313833096165,tea,0.8078622020536363,0.2907699368305513,364.0562964453111,0.7071234604711865,0.10972214469938925
371,Moscow,platinum,7.454157433750286,699.558151400203,20858.466378401725,mocha,1.153357675998436,0.20782404438516308,4809.641257600343,0.19117584447176322,0.2059093310769182
770,Kazan,silver,4.6554071130882955,277.2135428281181,5162.167596505711,espresso,0.8470252771295497,0.5227287619809591,48.49695466198113,0.5911026589704733,0.22309151050599463
634,SPb,gold,4.846468395390028,360.12047734083217,6981.250047860455,latte,0.40645759932761744,0.5876224920171612,1032.2388568442193,0.5170119781202418,0.046893940593483466
511,SPb,gold,3.8625428464708818,413.8440502470498,6393.961503345113,latte,0.26902430312107434,0.6340431720668694,1412.4799959804795,0.19422316593555117,0.28987220948509257
199,Novosibirsk,gold,5.725659954515278,361.0735800389159,8269.538151449151,espresso,0.6858118326832662,0.75754019319822,641.7333489891115,0.5725032221287121,0.3245524219611346
479,Novosibirsk,gold,5.641739132469704,544.5512874367969,12288.86523187574,latte,1.0340299517420828,0.3283434876413776,101.7274892343044,0.654977840899386,0.1942160116107862
576,Novosibirsk,basic,3.8026884757120127,279.81678327533183,4256.2242282876405,mocha,0.18929133774255957,0.5962923670514744,65.52728058899355,0.7006336286623884,0.28532487300064724
1000,SPb,basic,3.33560541266905,266.3543455812084,3553.811987234406,tea,0.4501919659639447,0.6887981798372624,180.08073190898543,0.6408857987425874,0.28303276770716157
636,SPb,basic,2.347944445664644,175.07407780866077,1644.256834282819,mocha,1.2054359419722378,0.3898870974572066,1097.7091268977033,0.9331645763152266,0.5078299322963601
558,Moscow,silver,1.8699306609596422,251.5229493351723,1881.3218995873494,cappuccino,0.0,0.4279452197605601,1050.1093685346991,0.5799403314899286,0.27254658706773255
145,Moscow,basic,1.9921917268648925,330.6899745217117,2635.1913255972645,cappuccino,0.8936962273821336,0.2679858843820397,694.470255402584,0.6305217884171056,0.30002938630086384
734,SPb,silver,1.8828135382929976,216.185161454377,1628.1453950574341,tea,0.0,0.5730280061304983,362.9205461194852,0.574730406543118,0.07346521672576646
733,Kazan,silver,1.0329302964128477,467.5072271360796,1931.609514803277,latte,0.5759870067630135,0.3525345772207022,257.5427141577925,0.7970052604373836,0.15927544441995148
422,Kazan,silver,2.2534216534597613,315.1700413130355,2840.843982466407,latte,0.0,0.2415086120953173,66.78281790556684,0.7342481199232452,0.3787914539537439
514,Novosibirsk,basic,4.317631412531537,287.06342528591864,4957.736249613529,espresso,0.0,0.48292977376700613,1105.138123659185,0.5772412333375975,0.1945177232592961
314,Novosibirsk,gold,3.3619823949309593,474.9902568373257,6387.635525003295,mocha,0.30183726784310394,0.04325194720089861,821.0467563560663,0.48712420177407195,0.1157412911923901
68,Kazan,basic,3.908707059680596,312.4681504411988,4885.385862219409,cappuccino,0.0,0.738036717608156,31.83944420043115,0.705802550311463,0.303365374100138
764,Kazan,silver,1.7905230645811947,242.86770131796362,1739.4408834065218,espresso,0.0,0.6873288163952866,401.0030555717583,0.5284112357442992,0.22726835662914194
913,SPb,platinum,4.595385625006234,675.9514887486108,12425.031018387715,tea,0.7741864427011103,0.36016400080643723,5772.811546696422,0.0749578501394529,0.37523803428519237
136,Moscow,basic,4.531505464375762,269.0868963715054,4877.474965197564,mocha,0.0,0.5668685622935631,21.60350791953317,0.8174450012458112,0.06798759070364103
337,Novosibirsk,basic,4.063121107770232,449.1113950007335,7299.175955070458,espresso,0.1264872959071191,0.4755990095118664,252.7954794663254,0.9320903565102769,0.13761328162313446
780,SPb,gold,4.006208226525384,582.4966601645837,9334.411647499664,latte,0.6401619174362532,0.39394817426265605,1679.0777284485725,0.2970728488850063,0.1461754577456931
675,SPb,gold,2.2563099603654955,395.70855509647174,3571.3646170640304,tea,1.6363975265748882,0.48331090131034715,1037.2939768370654,0.41278707008558546,0.12104342629645687
890,Moscow,platinum,6.437915537510655,592.1769340941482,15249.54033984056,mocha,1.0150037346618144,0.1630438565136354,1839.9505272705358,0.5525034070183755,0.2872489108540109
406,Novosibirsk,silver,2.5483405238403773,212.17538003087418,2162.780476375636,mocha,0.5535734178698479,0.6191248545881887,121.19170256719585,0.6812347752870035,0.1789149599790004
993,Moscow,silver,1.9736307923341079,486.38398513528693,3839.769639844709,espresso,0.0,0.7583075374441657,225.20509817002076,0.33366187145004594,0.33290172878899077
90,SPb,basic,1.572107479113585,317.5629289285112,1996.9722226309132,cappuccino,0.7088529810211974,0.7935375808055974,388.50430751343094,0.5728035631421321,0.26268642521420615
331,SPb,silver,3.6791427754381956,271.6317710131782,3997.488271610467,latte,0.32016541404173937,0.6357259108334943,174.80740013434632,0.7448623332871606,0.09520127909238055
640,SPb,platinum,7.911676675578422,522.5385029981418,16536.622745048255,tea,1.7573240691360672,0.618016808064548,1665.615234804042,0.33087287182460823,0.08737680661141482
696,SPb,basic,1.0400704657070263,275.09398266219785,1144.468506642691,espresso,0.9730872415325014,0.5321204594398607,71.11126201871178,0.8028295420470994,0.13011939983923104
503,Moscow,basic,2.174164648324976,377.76378370688377,3285.2826558119573,espresso,0.7543949393005469,0.2784872769051891,336.87824938658713,0.87894637872596,0.42517995813660486
689,Kazan,silver,2.0372674347153876,348.43898013973626,2839.4535488965057,espresso,1.2861619864754443,0.3287188501665357,125.9559398072303,0.5820616909306204,0.1554786704989227
130,SPb,basic,4.331502347637933,383.1809638357706,6638.996977699226,cappuccino,1.018536258065827,0.021140855652849767,45.61679239873764,0.5403697801350912,0.25052686021423987
418,Moscow,basic,4.0456890945693615,378.21047591608556,6120.487991462382,latte,0.3627236104099501,0.18289425058676123,36.57785102703052,0.7354001977371398,0.22607898921799605
102,SPb,platinum,4.668177791769555,474.4864628026605,8859.948672602683,espresso,0.28845698224672334,0.1315289844230055,1317.6399478475173,0.35916399609771527,0.18860142060630725
777,Moscow,silver,1.0906439124927072,288.3472137278089,1257.9365333458734,latte,0.30730898078052404,0.18587314862306423,252.79436042895338,0.5737750934661067,0.3767813187474196
347,SPb,basic,4.798120073207395,265.69523748263634,5099.350609284173,mocha,0.6879263531989099,0.4041236705553038,178.9974814805301,0.9027100974344059,0.15212917724856007
332,Kazan,gold,4.137545400612163,418.5176115224217,6926.542474519136,latte,0.22104901759378892,0.23654797927778218,447.7235111629342,0.5198824289682733,0.4124335883170148
15,Moscow,gold,3.7448839275686536,393.2783233895608,5891.126689290854,cappuccino,0.1983246323889153,0.09239912244223678,2556.349773589866,0.6058843347279723,0.22974813050833692
23,Moscow,platinum,5.660018225852788,745.0927548279212,16868.954289107587,tea,0.12648577723967702,0.5520780265552967,254.82700914194206,0.24098901999865366,0.3669727566467409
815,Novosibirsk,basic,2.1147647981204187,274.0335669846967,2318.066163850441,espresso,0.8343169749649539,0.424722858575956,41.935035858141745,0.827650906752756,0.8766219020981537
846,SPb,basic,1.2439879593106835,270.24730967939104,1344.7375971090719,cappuccino,0.22079639138142887,0.19286407291854327,71.52490116647354,0.8013342688057437,0.27783676215895764
76,Kazan,silver,3.5142547560178348,424.47586912925993,5966.865367609223,mocha,0.0,0.3703087543958901,246.01714363033065,0.8022269310706209,0.24052889366304978
741,SPb,gold,2.3184249295354142,362.11036598577505,3358.1027989784543,cappuccino,0.0,0.43586771188748896,1331.3543939108638,0.6477568758158678,0.24946326446431158
264,SPb,silver,2.993478684770542,377.70738467671464,4522.636020440692,cappuccino,0.2326665720000105,0.4086964463302947,521.0980178917044,0.59484489823236,0.19501288888433943
607,Moscow,basic,4.618629877112461,294.4233476031847,5439.329879038146,latte,0.3493624082281416,0.6190346076170793,1140.0416877338903,0.5664945465763801,0.6539472909247279
307,SPb,gold,3.1896793195256246,450.57427735263536,5748.749817527616,latte,0.3676388110332555,0.6128455733848078,363.1553065639491,0.37620936363705754,0.29559144323436887
40,SPb,basic,4.742299201668503,308.3436239192051,5849.030886206478,latte,0.7468215302177716,0.34993991595197094,335.99213171269287,0.8450551868930589,0.06313265709489256
263,Moscow,basic,3.2582101592629784,289.25440289903065,3769.8065365486736,mocha,1.1655997043504602,0.12329738445378632,133.5082762151872,0.6753169625771752,0.08110562557827772
285,SPb,basic,5.5399488494916564,325.2927650121937,7208.421117109048,latte,0.12303105590961927,0.5292226792710925,79.56967467223333,0.7472026000891346,0.3763876114348719
10,Kazan,silver,3.4086528114806707,281.41951426982354,3837.0456740854347,espresso,0.7808199373732574,0.10350578592681464,698.8205276513029,0.9197556601741923,0.36034049511737626
4,SPb,gold,2.860853146559359,456.17251969741733,5220.17035340107,latte,0.0,0.3600552221956975,223.2957330335386,0.247397176135765,0.753739498089109
87,Kazan,silver,2.868527404328332,390.1621094703089,4476.762812584527,latte,1.0818021930513768,0.384419702530642,728.344521540644,0.45691918707256163,0.10771697451715904
385,Kazan,silver,4.987061111699441,405.5222981753074,8089.457932628244,cappuccino,0.6482348312573963,0.6405335293623446,164.25859674353094,0.7311078707249338,0.30669187418204075
903,Moscow,gold,5.266392202371723,466.7627384210235,9832.622583912602,latte,0.30000196323479156,0.5753739971657236,669.1873709637651,0.7369122973124271,0.03330383496637924
941,Moscow,basic,5.202237614177644,330.5165023940065,6877.701523442144,cappuccino,1.2521253594745563,0.5542873350529641,729.3453455711033,0.4246012613829265,0.3922790454281871
60,Moscow,silver,1.8517367112473817,493.28035370036906,3653.7013595362664,cappuccino,0.9847247604458009,0.6192572330069099,321.2965059438705,0.4408702824690324,0.36864012930126744
368,Novosibirsk,platinum,6.385231482988991,830.7916250616111,21219.187360587937,espresso,1.307524135128892,0.45321072822976455,1418.1231286513994,0.08963459030753691,0.42928738625283147
736,Novosibirsk,gold,4.871998779798666,432.05448232975164,8419.875642868377,mocha,1.6783638940912848,0.17443848281689336,4376.851321181116,0.4794309571789121,0.14668118115197556
413,Novosibirsk,basic,4.5744265169151195,251.2191376643922,4596.733939554182,espresso,0.7615818727394448,0.31159588169699287,58.48910354300842,0.7043610344252853,0.2111586448970887
352,Novosibirsk,silver,4.0909804251859665,451.68317218403257,7391.308063163119,tea,0.0,0.7931273690343565,207.7061965240466,0.6236642149448982,0.36708572630955877
695,Moscow,silver,3.714609790636618,415.2704409668267,6170.27058310944,tea,0.921664627930068,0.5381644856347488,31.863835426485302,0.5017113276909405,0.16391933537183392
378,Moscow,silver,4.341475915530881,424.8840018488695,7378.494643684981,mocha,0.26820396086925485,0.3943083556797488,603.1559735650761,0.835103721841432,0.831762431560713
192,Novosibirsk,silver,1.7414950893246655,451.5701006691935,3145.628451204981,tea,1.4983825874730634,0.46885768142367534,999.6738172005879,0.2920391426247703,0.11886318747388455
774,SPb,platinum,5.141970620253014,620.7603351400626,12767.725622034466,cappuccino,0.5755634409199772,0.023436818418176207,1978.704835131845,0.23834440369240387,0.2897897758041038
266,Kazan,basic,4.302008586461697,344.0782527275598,5920.9103905948,espresso,0.3172142693697493,0.04259114398643499,57.710414614847366,0.7924472916899042,0.12231951763939558
455,Moscow,basic,3.385442903493112,246.43274907048695,3337.1360061159153,espresso,0.2918430006919914,0.3067848144180245,653.4059113959031,0.5735528988618055,0.021119568245737415
299,SPb,silver,3.015618333949603,404.8011614464001,4882.90321624743,latte,0.0,0.6745833743815696,36.357233893422375,0.6271706180674989,0.4057870113645781
81,Novosibirsk,gold,5.177527111072321,487.32362491601015,10092.525119474725,latte,0.0,0.5618452046416127,286.4732094414309,0.17215926198297424,0.36890579491505
974,Moscow,silver,3.257975981221181,274.63246107702906,3578.983847410486,mocha,0.5424677506495122,0.8222636125368441,246.8864656072089,0.33128543270626387,0.23129275568978191
587,Moscow,silver,2.3960193740307707,437.4653430494311,4192.701749653817,latte,0.5203065349778789,0.5217067006981512,103.27968818027489,0.8776920675171846,0.9305166031721226
776,Moscow,basic,4.387583782069606,234.26883666926625,4111.496593657544,cappuccino,0.07531727719143927,0.5621849843320573,78.86791569892964,0.6280616120771618,0.22541526302562598
862,SPb,silver,1.8219591326236193,312.3366569056903,2276.25849800981,latte,0.0,0.4506449835676129,2105.46907674929,0.5759011800950725,0.24005664947698752
375,Moscow,basic,5.855104628636953,262.67791166673715,6152.026625762405,mocha,0.3908802870020245,0.2846449426107317,249.92212331358874,0.8174964528225667,0.09595566882778801
647,SPb,basic,3.8093030481713006,175.33129080862818,2671.5600820684645,tea,0.7433709351370617,0.44278310685030453,628.3002240938049,0.6093611264303768,0.064881924373094
842,Kazan,silver,3.712322159580162,368.44855683683494,5471.198968842852,mocha,0.46357793491477606,0.3544379838499484,189.87002775048944,0.6896704406252943,0.3522497561298247
755,Moscow,platinum,4.77039753019259,593.7360422672765,11329.427798472558,tea,0.7969859488970258,0.15064138125972187,2218.4496099472753,0.35686823399994416,0.30927653084636386
603,Moscow,basic,4.060005178359297,431.04580400282737,7000.192785446104,mocha,0.9104827630918398,0.6033336668733127,31.754996583039443,0.8737447005282204,0.5311680428049538
831,Moscow,platinum,6.478422112028035,627.8348634644669,16269.517048681219,cappuccino,0.7232470851108823,0.49036422536074303,214.2230828077339,0.217980532337317,0.6738776524873735
806,Kazan,gold,2.5424690214468653,432.6295140043038,4399.788548478221,tea,0.5108811884846658,0.9454334225961795,1066.3947124882777,0.16051935848148147,0.24728631538743126
159,Moscow,gold,2.8787107605503746,490.0192375549256,5642.494608104218,cappuccino,0.8738912068526496,0.5227667205751296,854.0906054937199,0.14435882324167365,0.6749794576879266
283,SPb,silver,3.1972922656312064,333.482100895232,4264.958967675084,cappuccino,0.6599323773716465,0.3634797379529948,246.32186939598282,0.502311248576396,0.3611069942086096
701,SPb,platinum,4.128326302769534,526.1942916338609,8689.206938077004,espresso,0.9276289683181127,0.5381176158163985,1894.2723042164962,0.1576755662031813,0.5560224898475101
38,Moscow,gold,3.390920226878035,456.2514450375718,6188.449014080937,latte,0.0,0.18600579548026164,545.0426890903956,0.6990477033505723,0.230120818137412
980,SPb,gold,5.501701591589859,417.8563978446693,9195.684836312088,tea,0.0,0.14459644562093404,527.0424574254779,0.6919304694447682,0.10388066579699964
673,Moscow,gold,4.006288071460797,301.8525814740273,4837.233585996176,mocha,0.35796405026262823,0.5744513377643531,3651.423490543213,0.06621268165941491,0.20363307577802064
