reflection,roughness,type
10.109394794604892,10.725766623898693,0
8.405572341205634,9.400624977046228,0
14.741045279424108,14.391010648735861,1
16.826879458901914,16.314865292408285,1
9.34816389219784,10.047398671316413,0
11.644967713501284,9.750963960443622,0
10.473237624573544,9.927171087343128,0
13.298448198032162,14.519755822596075,1
16.450147298451643,12.280481910471968,1
13.521419096500072,12.805961214794767,1
15.064177725708559,13.346770444145236,1
7.961875464822146,8.991913689082596,0
14.952082202842655,15.664549762934335,1
10.791031947043047,9.09061254520526,0
13.51947903770852,14.636248919602874,1
9.927989878419666,11.003532897892024,0
10.289168643907818,12.455300139910895,0
13.018886475308864,11.254050654715314,1
9.514636452170897,10.081874139386322,0
14.484751571277172,13.778596120551997,1
8.64014385902008,10.746253566027221,0
10.429618219132585,10.20768768716311,0
8.918936672400102,10.615935606944264,0
9.983577103927248,11.188393273448083,0
9.482388700963828,10.223787951638899,0
15.689075376158252,13.922909414617271,1
14.319794942356534,12.872046002391771,1
14.582867906796446,17.739499276149186,1
8.372457562116837,10.048084946661382,0
9.207479261567299,9.8852635585331,0
12.057977786418641,15.741240181067779,1
10.018418379189551,11.676437312275283,0
8.929107501938887,10.482472415243185,0
14.896100104774787,15.051759113466348,1
9.992027358683382,11.479944138890026,0
14.105078244669773,15.742817453912286,1
9.424362173762226,10.122009814645361,0
14.550930970102012,16.757275515192685,1
13.037777607165573,14.64788381701091,1
13.061655947735705,14.593705300156113,1
12.501046651557633,13.242837618157674,1
8.655549488965724,9.081348053515802,0
12.512911475815539,10.769914829594427,1
9.579813182904143,9.718215391139493,0
12.122156197012632,11.032465260551147,0
10.65020117795866,9.900824136220617,0
8.993982618500297,8.785811387212268,0
13.807193732841604,11.177226431753542,1
10.642722759867544,11.329152530132431,0
16.598772499227636,17.34695021928895,1
14.44812936254853,12.872313424857223,1
11.195046628924842,8.476813095216226,0
10.280991867735032,9.377300480179406,0
10.796488679031956,18.70662280048999,1
10.310907565598004,11.475356216949551,0
8.129208078974145,9.648486515958691,0
10.195845255097682,9.021627222384968,0
13.749317429320383,14.42386992573245,1
10.570890510693166,11.135565640180598,0
10.09707754934804,10.968644990532889,0
9.423228669431667,10.755391225825756,0
7.932557899960123,9.910879960487211,0
14.598834683907919,14.97079390955411,1
13.880537913131427,14.6785576943746,1
15.781079077347126,17.88434546302792,1
12.924766519095792,11.200195074390411,1
10.25089142768964,17.436413858886112,1
9.024126747022667,11.05364179660784,0
14.994321903001119,15.760210786227987,1
13.679835693604687,16.23608920527493,1
13.641601851245458,13.449763382277968,1
9.428821010217202,10.572582781356159,0
14.497970495853522,14.285749519668599,1
12.39179148202159,9.617974274758089,1
14.804764765355605,12.652298027313444,1
11.30547880715433,10.021003841632758,0
10.0865897874729,9.84432276460792,0
9.349357430878174,9.512874616235305,0
14.56565059085328,13.956105779472532,1
13.755399554084354,12.882646032790326,1
13.091576690394703,16.739014570320403,1
9.76105195313359,9.092436337958402,0
10.569767280232204,10.447708560017315,0
10.81286211883896,10.629628841923612,0
15.445818675192363,17.315784502387025,1
9.555706739923888,10.377300493044853,0
9.759674601841866,9.625179192450403,0
14.0570052172523,14.180046990077393,1
11.446977884353732,10.196554776511574,0
9.139586634716048,9.615444455770175,0
14.815400231891648,13.444078501870841,1
11.665474444462577,11.01437006501813,0
9.101585328651643,10.491919171506506,0
14.240860971574797,14.004569030230122,1
14.919160857593855,12.419876655239516,1
11.882024496475033,11.345420046154977,0
16.591314755151068,14.654485504511047,1
14.89213151249793,15.280123338170462,1
12.840683498264585,14.610578430686804,1
9.373032942212232,11.812448557996928,0
8.995859233247932,9.232202434895871,0
14.211329370366805,11.347340951655722,1
8.465885829264378,11.27767682189851,0
12.82265253037664,14.972420650765788,1
13.83316090797695,12.644138537802815,1
9.684730755359654,10.758969220493267,0
8.59248830528218,9.222183312409125,0
14.57290317834733,14.645062470786606,1
8.67181395110157,10.196861235869124,0
15.044581171185072,15.432957812855765,1
10.829405581183488,7.788864690992115,0
13.156747960132547,13.686167189383209,1
13.959043190735102,12.600098061390206,1
9.745022782579145,11.503992988582688,0
13.729280129614061,18.789661351767293,1
12.967774482233414,17.378653708016465,1
9.965315112613219,10.23421473253652,0
7.349030191606988,11.091506851922462,0
10.33231401197959,9.251513463443446,0
10.173180925851183,10.385317379728837,0
13.611436781268946,13.705475226372533,1
10.227459934604129,11.307142754282427,0
16.418330942383136,15.345258973798298,1
15.108215721331256,14.923051226019581,1
11.628615545571291,8.619898541785108,0
15.497015164789477,9.655616932709467,1
10.621809962217196,8.429775280109544,0
16.463022740204554,15.514725634013951,1
9.536582307187539,9.534270246429744,0
12.886294121452927,12.01996623316894,1
9.554497478599227,11.453384477117702,0
15.992291212773587,14.83434501410099,1
11.402794310936098,8.59814893720772,0
13.153628602013917,14.276826954795556,1
8.443370826476096,10.606009951345639,0
15.841503488709938,12.185538471963191,1
15.462796444673645,14.751641254909767,1
9.160782476777362,9.690787624148786,0
11.711515528144858,15.893876155140774,1
10.018433933065394,10.347581705361671,0
9.730125064706629,9.021236284217693,0
13.176912638388558,14.139267351711673,1
13.747784272122816,13.29186413345431,1
12.42963352597709,14.80497912879093,1
13.660273851725252,12.56084114491478,1
13.09668190945733,14.703161384112535,1
10.707751935455475,9.437533224105731,0
13.71397639885498,14.326149309769583,1
15.952611934098197,16.34226679509028,1
9.510560557481778,11.044160877069071,0
8.679766792979358,11.831458765854354,0
13.345421164210148,13.835585294111254,1
13.412362776434268,12.616384723252246,1
14.484618909674044,13.621469746810568,1
11.643685771897252,12.309848796635292,1
15.825737781238246,16.281974077883678,1
13.289240979393625,13.978321593682582,1
12.641401548706071,13.01935049202677,1
10.060230209941027,12.463242112485286,0
14.042271736053692,13.986321505033695,1
10.214093744130205,8.754261221288012,0
10.06980208499002,9.61468640313824,0
10.593101257968383,9.69045356068601,0
14.031190561513112,12.907995588156298,1
10.380197851005963,10.610585745283823,0
14.525945148910338,14.733780695221494,1
9.528068134210567,11.088950596967367,0
15.800620861916638,13.014658581542907,1
15.636965180891403,14.913707181360765,1
8.551986099583756,7.801194043379918,0
12.596841946933107,15.628973174262548,1
11.547505201330061,11.795877673095521,0
14.117952785474136,11.002698973201838,1
13.970870591168401,13.545230325748587,1
10.241962271566035,8.086719755342202,0
12.573359803249861,10.059218434014488,0
17.020080871289935,14.204802996624107,1
14.819426372005548,14.009633404716407,1
10.647688538100692,11.523029856408025,0
9.171004989077927,9.43981895980303,0
9.153206281931595,8.485152775314136,0
10.357015485965047,9.307090404739347,0
10.013001891877908,11.453534077157316,0
15.37747490900347,11.644249094565234,1
8.808696502797352,10.65655360863383,0
8.932379570617405,9.857620514978706,0
12.526268909692536,13.663050275004462,1
8.710039100258946,8.704921227936383,0
13.078880808455239,11.119574911434576,0
13.034675251523808,15.544941226371742,1
11.24608519249763,7.9266097675918505,0
14.78425323205325,13.139449994092132,1
12.937389849634306,11.72942841108076,1
14.101783265791106,15.27916051268333,1
9.75876394214367,10.352055396514297,0
10.170865438127942,9.816016663647321,0
15.956510364317229,11.506262017946488,1
14.08497488734566,14.794539131535096,1
14.958095333043776,12.285492630904274,1
15.651439452497858,16.93752118133089,1
9.167644426895771,10.471415556386404,0
11.00629280921444,9.423108130476852,0
10.235614558108566,10.770865193886968,0
13.630906267805077,12.735130107025713,1
10.29307247329868,9.285648581973632,0
9.191506397106812,9.498242956415464,0
14.655407254619526,15.785969412179512,1
8.480630034045987,9.51576592713375,0
11.460564778706921,13.852490559807876,1
14.156301655927814,13.906110308150717,1
13.562283096626684,11.655213786955015,1
14.97848431762013,11.635411764523626,1
13.62696331072468,16.41101836402999,1
12.898112634802926,12.784621344478428,1
7.876104275690193,9.47424497831924,0
12.363550354677203,13.383778568068124,1
14.35067886768612,11.66615653069456,1
16.590445776850107,13.400545721578096,1
16.5258915371868,13.31167360569659,1
10.250492850345877,10.346448209496975,0
12.590996909271869,13.783868666417577,1
10.58685709380027,12.190455625809978,0
13.91765899907557,14.428331112286486,1
8.978767182869287,10.708356447299353,0
13.09794853407318,14.479672901213807,1
12.445751979616826,10.129221181975227,0
10.93567839314746,11.27155509499416,0
9.337376241054153,10.57059866859316,0
10.81351721736967,8.769135683566045,0
12.515557795144494,15.411156781982324,1
10.259882794248423,10.78182287177731,0
9.945151560501145,15.016812979296361,1
10.92617754753164,11.90941664047013,0
11.187241295531383,14.172539118721126,1
12.89670508611535,15.854139762815656,1
8.739116045664955,10.917861947054776,0
10.075804558193726,9.322838288487889,0
12.287466328799741,13.709510811080424,1
10.496714153011233,9.861735698828815,0
11.742919438953496,15.140083945534403,1
10.681891489626311,11.846707325736034,0
13.082346363642072,13.944444804427382,1
14.920276959095625,12.465811152202392,1
14.04800622359865,12.869873194480725,1
10.34175597577716,11.876170839215886,0
17.25641407624672,13.736171281351496,1
11.149273326285677,9.296823574874113,0
9.025318329772679,10.787084603742452,0
10.632781866106285,12.270692857804395,0
8.584629257949587,9.57935467723464,0
9.730593165555442,10.717542255795962,0
9.160278157819224,9.400607354555978,0
14.841379171911857,13.55677952295626,1
9.752822617479403,9.318015752002202,0
13.894251832911364,14.729752465739303,1
13.197007721069117,13.86420007654376,1
13.72565533834274,16.062314628722277,1
13.707637579470978,15.700655145300598,1
9.979098406035853,10.117327383308782,0
13.266725867320588,12.320573850066484,1
9.607891846867842,8.536485051867881,0
15.374491512053723,14.519732713846988,1
15.934629131124119,15.009772026904937,1
13.452570905685672,12.741185498991491,1
13.66028166214771,14.551048260224267,1
13.515980241736795,13.62375047531743,1
8.987168879665576,10.314247332595274,0
12.476267271532405,14.092519774771958,1
16.391757594837458,12.729557977522507,1
13.031053731313197,12.801211990024619,1
8.893665025993972,8.80379337591933,0
10.005243699718184,10.046980593764742,0
9.376859473575236,9.444522880839745,0
10.326927373764162,9.780899471191136,0
14.807444118574448,15.608761005964704,1
13.867576927473117,17.86956400648148,1
14.123659629401754,11.813672750802604,1
14.264662332915837,13.449458241375016,1
10.481009231736714,10.223884024279132,0
10.645375949585148,11.36863155753235,0
13.852117801573607,14.028274434417272,1
9.398293387770604,11.852278184508938,0
15.149120417577036,15.840399835826462,1
14.271532338055561,12.05475207806623,1
10.186766764477078,9.244617067646677,0
9.297946906122647,9.672337853402231,0
10.49331790088089,10.184836123694874,0
12.560084538268795,9.90394010027535,0
10.097676098548831,9.226990216144534,0
10.71161487808889,8.875357908162131,0
10.658544272672831,12.010204538766349,0
9.482711549899628,11.40934744018558,0
13.79231602402434,12.163552645565952,1
12.244830460910961,11.297029343629971,1
10.342725346377705,10.456753219153784,0
12.189802933217672,9.191701714644848,0
12.36440138383573,16.116398569619406,1
10.654365656354058,9.944415329089544,0
9.010395179741419,9.874213079900352,0
14.184807210176729,14.827228064060701,1
13.329017156511874,15.921524542602668,1
15.062163015032885,15.435053475191875,1
9.959842049355657,8.569224897881952,0
10.576556963055767,10.311250154543536,0
10.984322398476584,9.78601115577449,0
7.380254895910255,10.821902504375224,0
12.21860237145573,14.46473106534054,1
15.497466347221941,13.352569530922928,1
15.157548065972517,9.727186069054888,1
9.475479733720226,10.489374561227917,0
9.98148686400761,9.711341361079862,0
9.965011509503038,11.77080063563551,0
13.664801026442221,13.476024805822703,1
9.751035851520927,10.971570950954355,0
9.841992101421011,9.57311893005258,0
9.75461188399713,9.24626383564251,0
14.122744037821349,13.851665520213286,1
8.622330632042909,9.062174960084878,0
13.798974249990625,14.022032292093796,1
10.97511973341775,9.852942618497861,0
14.036329185009137,16.118330833123146,1
13.207074977375365,14.87954602813264,1
12.989764063634198,14.418491243335703,1
12.75861466902692,14.129215824569563,1
16.239032853439284,13.593314598436146,1
14.132610329437771,16.216295121582892,1
8.962753845673543,9.809661321916392,0
15.10526584563865,13.578008664322681,1
9.174502803207488,9.678614158347006,0
8.987895624739833,8.345143328134231,0
12.869053116699986,13.57898738469984,1
9.40760607576113,9.136009230320184,0
9.47727697948096,11.049009225836889,0
9.216746707663763,9.677938483794325,0
9.460240319690639,9.221695274597687,0
9.512393775927507,9.567441812180379,0
14.869449759820363,14.488694474873249,1
15.370376939349875,12.795231573979482,1
10.519346514241173,11.532738913002579,0
14.337027088627828,15.398886247809635,1
9.387211309515614,9.612298440064016,0
13.13523439890992,10.113436561782635,1
11.031050284436319,15.121865384176301,1
9.754256935914055,9.72727643025233,0
11.579212815507391,10.767434729152908,0
8.416097176514278,10.760414656144297,0
13.668119564621342,13.58478005016662,1
9.539361229040212,11.057122226218915,0
8.748460575809556,11.443764604073259,0
10.19652116970147,10.709003757588512,0
11.158110873500068,10.791662693962936,0
10.872320636720678,10.183342005738352,0
11.066674689589155,11.169295590445673,0
10.091760776535502,8.012431085399108,0
11.201213922163944,9.591924626978448,0
10.394452142378297,9.579015519179737,0
10.408252755714472,8.29741639576216,0
14.085519687345627,14.402888418294886,1
10.835692112065141,8.870293145342382,0
9.954413983644502,10.243339449322692,0
15.574329072979003,13.197147182659148,1
11.50339830176715,10.877362290575672,0
10.686260190374513,8.387284128810348,0
9.410635243055788,10.849602097021025,0
11.029155637325644,10.472597482413043,0
10.384065448939307,9.967305251905907,0
14.69964497365029,13.946537776553775,1
9.960444846143345,10.681500697372625,0
10.82206015999449,11.896792982653947,0
6.758732659930927,8.97561235866571,0
10.132969674146876,9.299879185060826,0
11.255756125573521,9.105392697780497,0
15.091444315455469,14.07791882871095,1
12.821015809238077,12.003150569663333,1
13.719283602493178,15.478594993519796,1
11.781632646838807,14.275039879668734,1
9.227174785462427,9.763181393259991,0
13.960391364561609,14.42024173822941,1
10.871124703431692,9.673976467832158,0
9.116142563798867,10.153725105945528,0
10.270456825779839,9.949761890550864,0
13.970543301609979,14.828734931625721,1
13.740580910114865,16.567562720213516,1
15.660621003930459,13.819428254069603,1
9.240867338446302,10.150393786476208,0
10.515047686306048,13.85273149065472,0
9.780328112162488,10.357112571511747,0
10.055724912288694,11.094191518470948,0
10.638592458777374,8.33847993773104,0
15.305101596033131,14.743522831958906,1
16.313164928851812,17.009139332238682,1
9.807639035218877,10.301547342333613,0
10.064280019095463,8.922255222070694,0
7.303113357058428,9.945705133482187,0
11.158595579007404,9.179317681648289,0
10.625667347765006,9.142842443583717,0
9.269633368282863,10.216458589581976,0
12.922389101646203,15.342386565416662,1
13.44168983589342,15.63312292955628,1
10.11422764866204,10.150301761461877,0
10.222133771633713,9.521251378336522,0
9.73111130944517,8.89347409125833,0
11.266911149186623,9.29233053438122,0
11.797686526849523,10.64084286126701,0
13.892598110878904,13.944166645235239,1
14.825078148536829,12.547483317704547,1
15.454185800790105,14.640791542807527,1
10.259722501721482,9.095683374895591,0
14.433040443919786,14.390482758156832,1
14.184005473992194,16.43701768770434,1
12.39088546139029,14.358870296166725,1
10.326133022242118,8.748886423614698,0
10.547097381170039,9.797807347566106,0
13.07989600468859,13.546295470267808,1
14.957076652161135,14.751266712416685,1
14.403690411867661,13.485211586753884,1
10.412931454275624,9.436275447196024,0
16.270174614863198,14.946217526832166,1
10.048521627944828,9.169049883588961,0
12.77270167486654,13.994938313883573,1
13.963468111608526,17.213405537917794,1
15.098960115823369,13.878925129837127,1
13.798536887794178,15.216212409739672,1
13.818577777088327,14.629298665860542,1
13.843326172193793,13.746767415214984,1
12.683026119865158,12.75967946894021,1
9.110485570374477,9.184189715034561,0
12.209112490401417,14.21441464214556,1
11.451143607795041,10.959270826085207,0
10.08704706823817,9.700992649534133,0
9.362612872693482,11.189016531107551,0
9.779035826170336,10.02688583899453,0
9.295656309457241,8.59153870363644,0
9.917848821607432,11.117295831588127,0
8.275082167486968,9.437712470759028,0
13.180633327621276,14.587706008103819,1
13.196054832328928,15.212086697421718,1
16.508858580256554,14.62852851404907,1
10.077368307647617,9.138715798671736,0
14.462075809256152,13.412527148867312,1
11.687141635072564,10.88163975694945,0
7.528355499872711,9.203104744529524,0
16.851786028629512,13.909008779278068,1
11.765454240281096,10.404981710960955,0
15.794857252496737,13.762205640459545,1
13.662716027287882,13.02499612876481,1
14.200311357173423,13.771295245429183,1
11.890523804492249,13.875341641056957,1
9.209525544554689,10.471468357135995,0
10.208863595004756,8.040329876120223,0
10.455601346687242,12.485403942935093,1
14.187836753971862,13.35589168831212,1
9.45508091319105,10.399136114352071,0
10.19905969557347,9.399783122841205,0
9.967246729784002,9.456575228866235,0
12.361530852991132,13.525387325457796,1
11.872451400600452,11.358786782028837,1
14.301648570072452,15.575981594011418,1
15.447277449646187,16.42337423532235,1
15.47264823048739,13.512752924737066,1
10.529804177915283,11.4415686206579,0
11.915641299854606,11.531901879564662,1
13.977035226240506,14.868937249401633,1
12.644447208904808,14.486538922582405,1
10.00511345664246,9.765412866624853,0
9.287154217322836,10.106430227691897,0
12.996390892010126,15.559857031094115,1
10.096995964992718,10.595157025436913,0
14.853474618777913,16.442594934692806,1
13.35604666322411,12.961368530189215,1
9.996397460909431,8.841635310807458,0
12.419476371280469,12.39829561763121,1
14.336677727839959,15.570647453918232,1
9.77653721467415,10.714000494092092,0
13.275220306550938,16.36098014493505,1
14.654839706236501,15.355902261629293,1
8.695530499495147,10.669672548830038,0
10.869605920105661,11.35563785880495,0
12.517113339273624,12.344616024176343,1
14.727099225941712,12.73046501751369,1
15.19023308082832,11.377202040142729,1
11.610509399702496,14.660712106940599,1
12.355587369657197,11.839923676108558,1
13.066025957398322,14.291911182855864,1
16.45994679405709,15.113191236607838,1
10.191099068019904,10.046436548156148,0
12.502421841217563,14.452687849729198,1
11.167782061659807,10.254420843301213,0
10.504987278980456,10.865755194170122,0
14.983851164794642,14.292104292078163,1
9.399361310081195,9.708306250206723,0
8.877277978437702,10.38240974618405,0
12.155675608321374,14.745048834854781,1
11.523124077269657,10.538910043684659,0
15.045431606766103,13.499270765365985,1
10.307801768892059,8.289831607343375,0
14.15806325921894,11.998961757622693,1
9.530525614065049,10.542560043585965,0
8.393553679742428,10.203463635867223,0
14.683831658122411,17.247503517351625,1
10.681952971294963,9.689733243406543,0
17.605123377857414,13.91357180444962,1
15.784205733386962,12.158588277294513,1
14.300853795846415,15.722956024143073,1
8.816741487334225,7.960767822239899,0
15.087643680271995,14.774267430672438,1
13.030659035234295,16.662966338914266,1
10.363639609590587,15.326068094541576,1
10.785800158650833,10.425457561784965,0
13.611805905999347,16.397970755757076,1
9.080575765766197,11.54993440501754,0
9.636387787786145,9.943054376278933,0
17.084310694910485,12.345187451417475,1
11.073631749859771,8.97348470058894,0
9.933920201352684,8.788983800237544,0
8.889424154534172,11.752270443423622,0
10.756988616645351,9.077834675822375,0
17.112891308937897,12.966218272865648,1
10.833922154548905,10.459180079228437,0
10.343618289568461,8.236959844637266,0
10.324083969394795,9.614917719583683,0
11.298413398770892,13.185989300398967,1
8.651814577894287,10.743264094022715,0
8.286865470909122,11.353872374165412,0
9.033023856870788,9.95228864385802,0
9.735343166762044,12.720169166589619,0
13.553654744960012,16.063560219967428,1
13.961668893512833,15.759093528889046,1
13.867455561191997,13.444983455176809,1
10.337602662075202,9.588123033877533,0
16.42306353420416,13.51651929618299,1
12.133033374656266,8.047912200477498,0
15.290710232539618,13.125383842146592,1
10.285865390724904,10.334456789987025,0
13.557575482561958,15.8716131090106,1
12.34495009073919,10.770664110571275,1
11.6282139469518,15.342557471114173,1
10.55979044793104,11.080780725554622,0
13.275884716726951,12.57000708761193,1
14.183446254548425,14.814947043554582,1
13.613935193864982,11.497123889183616,1
14.614727985392769,13.638113518072187,1
15.008860551804098,16.849822902342822,1
9.525054688839043,9.346670767426287,0
11.865774511144757,10.473832920911788,0
13.803114549361542,14.115277824438152,1
13.950155014033308,13.68782471409119,1
9.937320902726828,10.955142320501238,0
12.746979420110364,17.217723691660083,1
12.284410689019008,14.162839558664785,1
9.547693680750923,7.576120673371044,0
10.950423838186051,9.423096344337598,0
13.16376232248825,11.945295530631384,1
11.245691940345054,14.761986990368815,1
15.42968756806413,14.76962813014594,1
9.035076539419896,10.686051459998438,0
13.971936865331154,13.41722232036667,1
15.500873477064466,12.994069686385032,1
15.342789830041598,14.952757702522955,1
9.486133082663306,8.940786478111049,0
9.426337993119764,9.453141058759607,0
15.898561761297051,12.700737727678248,1
10.249383683710755,11.577453279763475,0
10.279968626319821,8.874510952701623,0
13.026083682400989,12.164089599856615,1
9.46974238162756,9.207127167737656,0
13.99089363269016,15.257736161677464,1
16.088697950096496,13.62493022810157,1
10.517659020469123,9.274256186846534,0
13.064346558956291,16.871047030800177,1
14.736462427457377,15.102316679074725,1
14.169905615806648,11.842583032523951,1
13.27540842247484,14.220189517978323,1
15.819646549968775,14.212575370459856,1
12.161351505496487,11.80343767968527,1
10.257550390722765,9.925554084233832,0
10.812525822394198,11.356240028570824,0
12.185457885738339,14.899893094994306,1
16.099033154879002,15.386950524369153,1
15.794947229968477,13.085325643520926,1
10.177701000933254,8.6646556412899,0
11.632411303931635,8.569858622039368,0
10.740995680978946,15.271132515725633,1
15.425461387960365,16.565920058872887,1
16.50485675652711,14.592007294734472,1
12.499503013091637,12.983382544212722,1
11.979310565705456,12.542578942234023,1
14.17937055262123,12.540396588677666,1
15.11314305801396,14.448938870609737,1
14.252691464404421,15.976396303411939,1
13.80104938042614,12.538206042994037,1
12.947012468289866,13.005648623673578,1
10.51503526720866,10.513785950912208,0
11.565524029234341,9.934249738927011,0
11.942148285602965,11.579657903184888,1
9.78231879677278,11.09877685198719,0
7.974857413342393,10.186454314769428,0
9.446350694652818,8.80212210741115,0
13.96021811112641,12.677188023158424,1
9.050601111168056,12.63238206483739,0
12.66876173329685,13.343812549514885,1
10.267050265869258,10.889630795623438,0
9.177779604433569,10.243687211491912,0
13.477021798388211,13.476113443522356,1
12.231440313260297,15.781519082692345,1
9.891239851543142,10.401711722098941,0
9.986502775262066,8.9422890710441,0
14.065717207968664,13.779496997557267,1
13.302034314829921,13.841077468543798,1
10.632407739055521,10.97255444962673,0
11.949681952376869,13.662851897160975,1
9.018491348952049,10.462103474263271,0
8.918943459591738,11.053152853332904,0
12.245124746434568,9.691606680077527,1
11.083051243175277,11.053802052034904,0
14.812194092307182,15.138732740453971,1
14.100486075837308,14.773908826556148,1
14.225628357715365,14.54744150369934,1
15.138392884680147,14.421787135954064,1
13.081343938039343,14.542255287809152,1
