copper_thickness,dielectric_thickness,dielectric_const,loss_tangent,solder_mask_thickness,solder_mask_viscosity,exposure_time,lamination_temp,lamination_pressure,etching_speed,etching_temp,etching_concentration,drill_speed,drill_diameter,drill_temperature,electroless_time,electroless_temp,plating_ph,plating_current,surface_roughness,surface_gloss,pore_count,mask_peeling,contour_deviation,etching_uniformity,press_time,press_temperature,trace_width_min,layer_alignment,impedance_deviation,pcb_class
39.429205558588926,0.16125732752752234,3.552621630529041,0.007342599154649958,19.62817882690455,3.347406886080841,20.058455746529248,141.55624012727475,2.2799696780529,2.0084792906276,52.480095141831974,139.1021572549335,7.736108833340554,0.24426861848173964,116.33313883506413,17.757293725624763,36.83114495383907,5.4231834591040675,2.5511507955581814,0.4229298234203316,92.12036561638064,2.0450049759289364,1.0114261140249188,0.29374378433333326,80.13004862429221,20.991778565571277,175.9246880747411,181.01907651016927,124.90207079512447,5.180923801528884,0
31.53181691677538,0.17390565227602342,4.372970270415034,0.010627447548540767,29.099403532749612,3.0339976258601657,33.43047817150982,156.91385293686145,2.3679733025851046,2.18849382627999,38.91326860430013,130.71263505706003,18.89683191654604,0.3216708978413453,146.4747249308029,16.521887586508036,40.71708145673577,4.814844885671251,3.4221819195002157,0.41534765756798,90.4238957187734,2.1197823250179573,0.4797831052434678,0.09920770544360911,76.19011602040344,21.032684896615187,188.97541794554326,182.44819312395117,90.93344912781353,2.7231743065067064,1
36.60416790249303,0.17541644381594584,3.279952018727733,0.014467292086810267,37.67645210667294,1.8417335222551428,26.784476364408064,152.24826205291828,2.513725364873005,1.1751034300593086,45.750035085847934,152.66525505109158,26.375926288908815,0.35603636785040677,114.22669756436115,13.215563692071354,45.69101597373669,5.970882050190507,3.3543886574757926,0.7720999716773637,85.94674289513169,0.8177933146099223,0.6340595613906179,0.42161823335235965,86.33579218316814,29.11451644915333,201.35386715553312,171.083801892804,122.24558762147953,2.7253472796999048,1
30.588562966562797,0.19745662969189046,3.9433678004116786,-0.0014647431749396037,17.381859378126258,4.181212600271591,25.387415425603358,139.74351548293828,2.513723967577742,2.2380235657365395,38.87194787112534,167.79389358521408,25.929748245290735,0.08001437056389496,108.43002467124715,24.054938937400955,34.334270787722616,6.242167193343718,3.2100615078102974,2.0772766151359225,89.03091041071555,1.154866548572309,1.6518651911052529,0.11673039868528429,77.20175902473798,25.303494574796375,161.72580265125126,161.5174188116062,118.12737341032567,4.185677730258721,0
38.00026270086043,0.22104407423664968,3.8470380248060665,0.013848046755621235,21.69084768306337,2.9231814230179327,22.924258517250124,141.55710914461122,1.8045018658938243,1.675642365215222,52.473029594218765,165.7928675539468,15.988309671549269,0.30838639774251675,146.3957526215629,18.3663566508088,55.053888558797155,4.526886577906055,3.9992640547298253,1.939335133243054,86.43036000100543,1.150695423848145,0.42819823556596015,0.2737043448963487,91.41364861889058,22.685100006214995,181.62780081989052,162.90026264115806,115.2643111491339,2.623604394713414,0
32.453025031750336,0.2846175150097244,3.81448015713939,0.007989574170598746,26.119128467656505,4.635976808279326,33.67362803866761,137.13738888404703,1.9040132386885587,2.0134917866837294,53.06385704308741,98.38643434188523,25.46295018112188,0.2639253701315517,130.70264872435553,21.67155084283661,33.78479158359024,5.64266755087338,2.9439198752270364,1.3619777377035227,93.97513638197294,1.3081721482611188,0.671688997585867,0.14018741654132905,78.98674142508176,17.06485331955339,174.72641390252338,149.96541600750606,127.95722120522275,2.529326445558283,0
44.68899624342721,0.21404552502513918,3.0741900482798594,0.0045249928928100085,24.768178433906428,2.00490016530538,30.294692438660434,174.31440735254589,1.9228409060041771,2.312583981286535,43.18675573209864,148.0181874031342,17.101536521115243,0.29934066934324366,123.63517301626683,12.265221353028185,33.29471007332122,4.4426815006774305,2.7442710144113143,2.4897330916488647,83.32963430961073,0.8712916811615596,0.9109063713691914,0.15547834703141922,78.83777103516695,23.209958786279962,161.37844009725853,188.749906314942,83.22551682312763,3.697663674342105,1
31.86281712459419,0.1903192109649063,3.5563329401723855,0.013854938166396788,19.110153123902844,2.9643394033194896,35.17463065794477,148.2687498934272,2.716815856544403,2.199621345611609,41.59973083327692,160.52587345423115,20.4443884548291,0.3827981881488121,97.1141319188637,9.070105962479344,43.08574125588712,5.4673512077987025,2.9777827324507404,2.073298503615367,90.69340546992306,3.3692449227273165,1.1392529835662757,0.14327550329372105,83.37964738508282,20.18677794876936,164.2527722061856,166.61456363407635,104.70656810206486,3.534358245043655,0
32.88702943269533,0.12836994126833318,3.828898868311529,0.016585557314322336,27.397818732536628,4.77039853534101,30.67300734504469,154.66468266303374,2.3770608771873416,2.0524592596255675,43.1646901084685,153.90832220190003,21.704618128098954,0.3651604256849699,121.82595021080762,17.048466807576048,43.621813638076304,5.1910742615145535,2.6932541170267945,2.43689817286469,94.59300485822789,1.2897346615261824,0.7186030584265456,0.21677259517054248,66.60897416588945,23.73631568877343,133.0704370920868,167.64783043899922,90.02831121736929,2.4810467536677305,1
27.559293253921965,0.19372751226121826,3.279906559807135,0.011642312409894254,19.10771455828783,4.375188154570667,37.11665479954334,140.78939497355773,1.5032365837617876,2.1924416247511265,52.49304721665038,114.88549062091674,21.499355259931093,0.43374042245207345,114.09258242366602,3.0567128929451712,37.13078273820291,5.3278153815157445,1.8769397098770555,0.9955644833967737,86.28468360478158,1.136563171973453,1.1947265677496044,0.08320666732757594,92.3665271426437,28.04615094255376,152.80830309051936,172.52033668267282,97.73507531939043,4.117160746095262,0
42.22122531245694,0.12206733271159587,3.814138512192468,0.020175700201680115,28.771250782679523,3.4677375428849957,31.23949676766427,132.30599269668284,2.3026642980311554,2.187561128227633,49.41185065857077,112.6849603773843,21.919572966383843,0.2510746546300798,115.42807562066061,8.59315366436579,33.36320504489336,4.946496200296415,2.7053823426905774,1.729115397435812,90.17690462021787,3.1669266183264355,1.0778167441315767,0.21810027687531286,79.21050970751426,15.27672147436448,158.76335186777152,140.61539435954975,118.52863048170836,5.268315663975107,0
33.99124440700592,0.13391724571946223,3.380372164219508,0.004871926437837753,29.963844037342657,4.137412133384943,24.374666167652066,157.43695300034986,2.9588004138104482,1.758771453445956,47.84361083569443,166.29269171751093,18.71950944493541,0.5507709112066946,122.48692627345002,10.527334592123164,45.78255136382297,3.630969545305473,2.8068967532146454,1.0667845017228468,89.83833828812328,-0.15127817866929405,0.6374730599166974,0.3736590761950623,94.90715920850158,23.20564458857806,180.9780805968531,166.34567728484845,114.1414956996775,3.0273640439814837,1
33.00558340352297,0.16216153392796906,4.144545839274135,0.008935516104674166,20.175690372329093,3.801540208451325,28.858010136548785,204.0399283901122,1.336200624803304,1.6227819197114401,40.506959779141376,168.9131183966396,15.977736550631612,0.47310609885506183,85.24912813724589,13.819407258846887,45.16712189942195,3.7739525292218286,2.9123886244197594,1.844862125143427,91.76127185027555,2.337184322308635,0.6415964366136586,0.24723178110577265,76.51007471197039,23.794059168316984,156.65515083627716,167.14586074704235,130.1312442752751,2.786215736578157,0
33.826682540876,0.18028162384295499,3.429115600809378,0.0155249598462163,19.454027344425775,2.062490227098178,27.441749417653277,116.86456201048831,1.7679478047078674,1.8118841615788284,51.93564478364689,148.51528755708907,28.74299410739744,0.1566399814294886,120.03681235137807,14.894380702418987,34.59178941926987,5.805596807756883,3.0857205387858184,1.5453544069121932,83.12426887303059,1.076037062526591,1.6082660001731122,0.18792858309953242,62.92843887924472,9.545346851055957,144.22271124649683,158.9498734392701,117.15926718400955,5.008247515458425,0
35.1873239476792,0.26442872201643725,3.1447376685535535,0.005473531075682889,31.480934256640985,1.7360546402821677,34.050700462499165,132.0144306686085,1.8706585461866427,1.8878890561689707,38.19662805182168,125.05823095967955,22.980484295901288,0.22389707391564234,100.8208978925776,12.54968166845873,32.716306544039455,5.480866209347731,2.589527173689612,0.6281555586488126,94.75558933563187,2.33453195275444,0.987334148419672,0.15569390533574645,81.00582491507592,16.934407481670352,173.53847393646285,197.38143338497952,102.02455164985442,1.7443375395293341,1
34.13997419553083,0.15992244943483805,3.841885938423727,0.011098403860809718,17.861118900609597,3.095798963884149,29.88122133540877,150.36332056689793,2.520580454432794,2.189350915916031,38.499466675218756,167.4018352871095,11.36117183843771,0.49480705526706104,96.577821664935,15.258182066845842,47.407320794468916,4.215992598408606,2.7979478182052993,1.7653669260904497,93.40183825134534,0.17726901960587016,1.1147481635903294,0.15745235836624213,89.98396536040619,22.74162131289036,149.36461889897487,176.20747363097138,114.39745674990596,1.1083063260610546,1
32.54400598833222,0.18531946996523063,3.5419380192613352,0.011617339218235219,16.27472729421951,3.4512344568732902,28.126714477349765,138.2380741761106,2.4043526451742476,1.7839937193146405,44.78668125970533,135.75058256028518,16.15208402321939,0.3164497656386562,150.08442299493538,7.636121170208071,40.94228979578349,4.694303991670128,2.9186734843176025,0.9774380536858398,95.73985427146614,3.157489507105856,1.7365942976579931,0.3767502621624813,101.17516794850789,25.19320970493452,175.80434444039585,165.94152885522212,132.01803578859858,5.6170516278198255,0
32.74700656220543,0.06782875181752931,2.180215971993804,0.0036178283009656075,19.699941895650227,4.117848942130123,32.45404926096599,164.29932444774937,2.048923816303994,1.586692504994979,50.687451703349154,138.4033224205842,23.164855899221696,0.3722689174134217,138.20883420646126,19.53782087994585,48.0059556467903,4.193417730520922,3.2731276347877722,2.0427592180106844,89.88158360285357,2.048507157077492,1.2073006606363519,-0.06829793645099724,98.82598125288412,16.99323114008226,149.30711475968602,182.0331011780673,88.76758801645822,2.139721123472962,1
32.73328547400841,0.17255344119540744,3.8860647576428913,0.0073139833052818255,37.00630706203668,3.162495604018479,22.142710593556632,190.9915419923097,2.1881027688601282,1.6042508844549481,42.58177173254274,159.31472093690806,20.879798901155397,0.21314214911657836,104.66294869810194,21.683775759859675,41.82631158381584,6.2378794524287136,2.284867076769532,1.502291007967916,87.1785895657311,3.1559610633440744,0.9239467352895908,0.26889100794147747,81.29638499162654,17.273293326613395,188.56980546585288,181.29534194510768,111.5449603326743,6.924565980154359,0
37.809603115720776,0.25215729651041485,3.6357881548213595,0.012786612566288222,25.554339547357984,2.601465649999081,33.05711532710063,135.48559318300278,1.9783350399247712,1.8927813294795934,51.80573683088484,122.93342589677832,27.974701162323285,0.16653125194457494,135.07050253121537,15.023564944934215,37.04875180565779,5.101286646593718,2.893051223700018,2.122923949722635,94.76686566538227,3.680209242449327,1.9079533985684631,0.11262891608807944,83.8147550336725,21.60248137524892,172.71051524323323,143.95071570421038,139.29002016219272,7.534896065900896,0
38.25266878580565,0.21168292226836366,3.916998803950907,0.005850082788522158,20.006752845204954,3.231647712843653,31.292807728827217,131.45427800348682,2.59193775515895,2.0405447302320083,46.5452730064879,140.06825578821943,6.466399616075726,0.29375167850463757,95.3628999099487,10.117576653519102,37.80123477273993,6.671400931085783,2.6908726926045246,1.4043483141261677,83.73059055132505,1.4901761488040504,0.7030023447250855,0.3008356955084969,87.78812004537465,18.886308786045163,157.31301627102792,181.75963393002976,99.45538937801598,3.4733740535873796,1
36.66355969916496,0.1393541227574237,2.5402090541131273,0.011771800506915422,26.4291003903367,3.1680304406707,25.66674272527078,166.25085024112798,1.6773339194240124,2.3838893714954974,46.29087652697504,145.9347119897061,22.45822176536824,0.3666825043642886,157.6055202859469,16.029712277108434,31.789711135334677,5.455386505553702,2.009789074616632,0.9640722053754099,97.26608616218822,1.3667542480248156,2.065129609925002,0.23292574869471652,98.14622801960505,20.301440104782156,193.75647457307429,178.79400612078138,115.3585825748881,0.43806279899120915,1
32.791153531263674,0.17107518385771894,3.851454110586885,0.006975990867018906,32.16778283029026,5.305166335177653,28.607660458820845,180.0802184485675,2.8439647252376403,1.2166841771412658,37.658115763606204,136.7575068358991,7.934074453781221,0.34296233146852945,120.55447500363807,12.7886528487333,53.09212758162623,4.763546284439208,3.0626895885889613,1.6344580784611884,86.533741566423,2.192606518359234,0.3141267295867368,0.06285743075761371,85.10478622852317,18.285115609778618,183.94611728657384,183.96058313409947,132.37255299375366,1.5528933642683698,1
38.34694534691913,0.1790972440527912,4.125426023852151,0.008481064660695464,18.768101580524615,3.158378598249916,33.79017335104394,169.52947562629922,2.4120676396617613,1.4256553878012737,43.41539905328926,157.8173918881115,21.2926710443513,0.3610966960401719,131.75770527684665,20.27917522922933,33.6092539359213,5.570792672203532,2.9448920412331328,1.1464331212223002,84.94706744061627,1.0581804001583484,1.1147935413581043,0.18829507353389566,80.55386207532563,12.287097802748765,177.16741423438998,175.42335368440993,114.72889899954751,5.174887830004739,0
37.44360489471975,0.1933416053892332,3.2352234331565084,0.020390727814454696,25.65606125093249,4.0060621648601344,19.219876984006063,140.58795267821955,2.392473538554927,2.3911926796130114,55.385892948932494,137.40994150397626,22.21627938680697,0.2329097297928968,162.48883029056543,13.941193742495042,39.49086919586395,5.737339037375537,3.609539011380085,0.9318312254649194,88.59035880236921,2.1860755704773642,0.338896626369941,0.14872929199842227,96.98821159577321,24.368046532083227,179.21417463500643,161.79397420210347,93.9436069916281,1.493064753971625,1
43.574905118323485,0.15554185971141393,2.8507417262328256,0.015379117329115339,19.62588796962201,2.636204562968135,24.154848114196085,178.40619762239308,1.9547077558849386,1.920842290734672,38.20891092465308,155.81197699956505,15.444771042728672,0.33119946348982676,138.03254618240555,16.030869029191432,33.70899711631125,4.517164729493843,2.9046689893155455,1.6744907361254533,89.87331161809591,1.0313772533552807,1.5826920449688324,0.15441912104413444,54.87153713614498,22.165658332633644,156.6193979400664,160.02839853311136,125.48305344955862,4.707677364368536,0
26.974965094472857,0.21663695195846738,3.3345239545283882,0.004951947611987878,24.44844303588123,3.6158741815870896,32.22755447573388,172.97111928241912,1.9857350738314554,2.3542391546177344,47.76696175011253,189.21577288104208,20.84013243309273,0.3120723429829793,183.06792124735404,13.067799003807393,42.03188181107884,4.861146333693793,2.693943696860935,1.1067721297289208,92.00695663330963,0.5330252344128603,0.5787700357463637,0.2764918379541851,81.66066914718056,30.054479590088068,183.93082031163692,165.38166312002008,125.06675806474065,4.629757547030827,0
39.423841254991544,0.2544737864557844,3.2883980493578533,0.009811254357907135,27.52426676193667,3.664532999098678,29.090419142220643,158.8527675373724,1.9130176670222603,2.256208836446335,42.7427064830878,163.52745916780384,18.67639817590206,0.2803072622188067,110.88889596846018,14.182813856716685,40.945349783406854,3.9920808550364506,3.5532510098231045,1.517697613782781,89.44313842371162,2.1822868744034536,0.22925457028260887,0.18708850299249574,85.8976256591688,21.049296490813795,177.23998639077058,174.60880075213845,96.84834136661289,5.709177534082512,0
35.104255082285064,0.16412905186488125,3.9233193915832483,0.01515404043379662,14.0371425282936,2.9771462234969728,28.585013191179502,184.65618283785076,1.773595502605559,1.9431475695519125,44.42463202714061,202.45783872779583,15.055981135378788,0.07788814893160254,108.11907053387688,18.14986747178861,33.83074301007122,4.52410805070466,3.4693605293965653,0.5784801936754528,80.99402384533704,1.0622180734167808,0.9470786307219679,0.17197082308475944,76.85061461589515,13.945712059779023,160.15468336765085,162.6764260350726,117.0205958924056,3.965539753313844,0
30.643594012854788,0.23109330504602046,3.8501788589392127,0.008907399944559356,23.546102121333803,4.781820385328952,27.233328047364257,156.45412552626144,2.254297058568975,1.624464992889953,42.13731183238293,170.33547058911566,27.718392222449175,0.14150123600447026,146.95208679104132,10.812286336579636,42.39887109931514,5.83959367901127,2.9408432796337647,1.431644354127905,91.78964875720638,2.155520173062318,1.2179007704317748,0.08243112387682286,80.9818579646892,21.31567149127556,158.21268193003002,166.0406073501028,122.39422069967591,4.951928850242832,0
30.628870345507526,0.22282575165296176,2.672356162289409,0.009373870726799897,22.15397557259671,2.3724710231638197,25.98980978389175,125.49648458770156,2.3603860770788314,1.6278310901115138,52.54724983942975,127.94386346260464,21.407940607289344,0.24043107023793678,118.63632400802976,21.093484455436474,37.0713922653589,4.133757069697769,3.302541359237253,1.1005889288008681,93.39440898700768,1.7382767919961553,1.3568282119683641,0.24061867479702187,92.88115737050356,10.342136852823103,193.22372089450377,174.9387003895442,119.98299825842358,3.5440666105965404,1
35.7656570019711,0.1954358474732166,3.777182220967143,-0.004805321476673063,27.14301504150958,4.037263945139322,29.50846510805534,143.35578267900377,1.5714933708709202,1.7307172724968067,39.012922235249896,143.98647741600752,18.00902195906166,0.06400709890742917,112.92597796007749,17.752771822970956,48.17561009567441,6.2825112501234965,2.7516756491830834,1.8996863561808492,82.54451571728757,2.1349186218136937,0.023363125124639006,0.1779673992394709,97.71934649565553,17.797248447886794,178.60296838201845,172.54796658314805,95.58406449715534,2.4959090241542423,1
36.51438457436722,0.1938633551522295,4.049882996645753,0.01337792358835521,17.88987720763667,1.8662201087090275,21.9648266617396,156.13567249647323,1.4209440351420808,1.9188236754122054,43.90771447440979,102.24408825699379,26.85061583154341,0.44501447704400154,130.62310670542422,20.24087051313462,43.92003264918015,3.5623068056093645,3.344556295861385,0.9800430881474272,87.53243442636662,0.597160183054869,0.8611272496162368,0.1796257240869147,82.90381344036965,28.495840625391576,214.13572391959602,177.4537940725969,95.9512314822241,2.068843940921796,1
32.215832802137754,0.24780242832415342,3.799241993186207,0.01054060749266299,32.76771554865024,3.805572646971971,24.64423190440771,159.46808184393592,1.7533702027330687,1.8326916047172364,43.26718924798317,159.00741695506827,21.93401621281274,0.20675449622059902,97.02260117825924,10.169258284229254,41.19205574891634,3.504867736113047,2.984139794786196,1.0825200757848084,94.11485645355182,2.982768377055385,1.4626549614102786,0.2582077365610886,84.28869934629074,19.021481380094347,173.80610111402876,166.22386413372345,70.8680175112263,1.7405596499892104,1
37.25868285126479,0.19785970390877258,4.005904492514295,0.012617525297197604,22.335725201544342,1.499897994274469,24.737275257414595,136.45177199712106,2.4089016949574744,2.6552840691854955,35.92166704132071,164.96636516178506,13.108141094269605,0.274410191962747,110.92794030405884,14.415586823688422,42.06082772786258,3.527832788626995,3.319401058989257,1.79181183268587,95.41202022545197,-0.023109406197240112,1.4523253015687536,0.1723265763371332,89.9049345365101,15.139407006610533,164.96751038854399,191.6095248814794,76.44207098408185,0.8353149960074873,1
