mean_engine_rpm,max_engine_rpm,mean_speed,max_speed,mean_trip_duration,mean_trip_distance,n_trips_per_day,mean_coolant_temp,mean_intake_temp,mean_oil_temp,mean_exhaust_temp,mean_oil_pressure,mean_boost_target,mean_fuel_pressure,mean_intake_pressure,mean_fuel_trim_long,mean_fuel_trim_short,mean_ignition_timing,mean_maf_rate,mean_afr,mean_fuel_consumption,mean_engine_load,max_engine_load,mean_throttle_pos,mean_accel_pedal_pos,max_accel_pedal_pos,mean_brake_pedal_pos,n_hard_accelerations,n_hard_brakings,mean_lambda_sensor_1,mean_lambda_sensor_2,mean_alternator_voltage,mean_knock_retard,max_knock_retard,max_intake_pressure,max_coolant_temp,is_tuned
2851.7591899451313,4988.366406441669,65.42400782765375,130.77796169139526,29.048722867190754,32.389686579193295,3.542706186664141,93.60826727616991,22.415071519510743,94.06227695819477,611.3155300630033,278.9012887938427,151.87093584384112,3874.911955388218,95.82924846624634,-0.08909067750595792,0.8991214024974641,8.425241130925453,42.04187143482335,15.05761480633098,6.113934064622011,42.838373045570364,77.86708423440308,7.320482488179874,19.624596127225598,86.30872444897345,19.84123803454562,61.42725917278895,65.1567809715559,0.7290113900491353,0.6328741808607187,14.605346277998946,-2.809327910088637,2.5045581796669545,170.4796631239196,109.72540151669146,0
2811.1167741715794,7421.746272206179,63.84688366287799,201.13729251172654,8.034313044243923,19.680999918018,3.942138293082955,90.07595907338155,31.581019745503863,98.85332878355537,726.221270298005,225.327556535412,153.18430819948048,3812.0693859918865,89.10826279368396,-2.934016350033785,-3.597637509000361,12.75151283934954,36.347641253641655,14.540058484589906,7.810016601024475,50.081034726807964,94.41455840799064,5.153647932102491,25.318934535691803,53.94741304012687,-0.9962309011984356,57.05741618439551,52.871094357097945,0.8084620648039287,0.4813879891481726,14.378542922288581,-2.821352141846193,4.151007081452068,197.97463138359205,115.64617388809792,1
2526.4122790244865,6527.037894692954,70.30430501656224,202.900165425948,26.482846067915865,26.804732800548692,3.1827503808547206,86.1197734461025,40.126220936864016,113.66410901804964,612.4615172248,285.9979594035625,108.93460177864043,4014.2098202048587,102.37807270485101,-6.1833586597904855,-5.579406309154949,10.27127548901753,35.79058578692607,14.857045600549485,10.036074303732489,40.8881258047368,86.85297674871809,21.316986686360405,17.034092458943448,87.57213406015785,10.311567173118126,46.582111647593074,45.5020740783716,0.6811655227381553,0.7624193268667344,14.17741980876694,-0.14711893595653608,4.078470635556375,188.11623989954853,112.79624589530972,0
2950.8964827872132,5991.8431074999635,85.84244825053588,181.40928588898493,12.734944069774505,30.94248373157688,-0.48274336681854546,91.40641778169184,38.15248071261629,88.81405752987193,735.3718503966085,284.7617008797044,105.33658484058657,4165.862549012679,95.40280101394018,9.792256645446797,-1.8392752485591042,13.043216361108957,59.13916948056045,14.250449373088758,7.701409947081172,16.976662621569574,87.01205638001936,37.686910748780775,25.22401011554156,69.04463387750583,16.73786056781427,63.97762376743072,18.694939138733925,0.7408166968475439,0.570900499336623,15.26830065388206,-5.792225332582725,8.412538065656985,180.20392391303952,113.77970610602844,1
2687.0037369008182,7272.175044497424,62.56433028281258,153.97129109318854,16.503589648641153,12.233641529779042,1.7948202634194437,90.9479700135973,35.24744693867781,97.76426025248503,652.6437660831676,351.0097810832989,108.91435104329345,3926.586818742947,105.30158850947582,4.143750606931774,6.950619665310266,8.840799227454214,46.196034907863876,14.611152404138437,9.625093457088656,43.14698067841327,65.857510782349,17.9513704183497,35.88702041363415,62.71878063198517,10.649754755618835,47.91283635762459,41.97140000877495,0.5320834833873361,0.5937056130333433,14.68619994603189,-2.371065499732418,6.532235329470827,172.95482361356798,114.71334030434555,0
2156.2830148467046,6127.4382270637125,58.304394436929236,150.61865987432122,36.54732102545162,13.517819499408409,3.3114358104219135,93.8416725844425,42.18505482408274,89.80283382151501,577.1559551573016,278.43080166282334,116.48325195712417,3558.922759438806,114.25594877070151,-0.2921358007162721,0.772839780147992,11.460683301257564,19.763321521096913,14.769241697546653,6.707540666230187,31.895008607565572,80.96339797808261,18.344613561614665,18.78230633740999,72.59257910702735,12.296533683785809,38.36307713854614,36.67383009781497,0.7241767858263136,0.5287175092761895,14.071701336096432,-0.8255293619963904,1.8715382715217994,176.7910627725161,109.28144071149991,0
2647.5003136329997,5977.533539916774,82.63079434983868,210.77796394740682,30.87917945913622,24.27671415038364,4.047093705939057,93.3261878002994,33.371247899646185,101.22454379641418,686.997850829891,326.7116071949398,118.95078071747389,3778.2969062325656,86.27776558183835,1.1664862124960105,3.163121879207205,12.937634031134001,54.28247770192172,15.158078313864346,7.352301092032812,65.88403601620824,74.90144565891495,15.276510298074243,3.7441704060296495,91.2635801071805,12.940148578186445,13.62394438407025,30.038848962090416,0.6139640584546691,0.48843554102621467,14.091190493549046,-4.187414064662331,2.778668637293295,179.7723068860238,114.13111138750388,1
2116.4469596684003,5471.759907182409,74.51325623986703,134.66331940512285,36.49203137670543,32.84906751872464,0.8154889664178189,89.56309467748495,35.45021051212174,108.38586332312013,583.5670049793688,355.3124801354287,100.04143083485391,4005.407504743566,102.36156294005505,-1.3257050550349208,-4.254727685079356,8.376224221040399,21.269450121346154,15.057840923940114,5.435604375301159,24.53735930201415,71.38364061230864,12.09612340923621,18.859628605901534,70.7666231389118,13.56368156140897,70.42618377886902,36.38662222076204,0.7042822682589398,0.6230359892672569,14.28879661961518,-0.5675509753746814,3.0721879019822254,156.45653852620072,104.92181945043694,0
2851.3801205229092,6465.480351445663,55.18530239424417,211.93411382457535,40.597271325012905,8.008516883704182,3.4195974382093084,88.11165225434588,31.161864962450196,101.35724095075416,723.1173472286761,274.8772516391364,90.40528306909191,4222.08509794583,102.02139411698533,-6.269076223476232,-0.9756657467382377,13.748411981782823,55.39979730398983,14.76267886392447,4.885746870419127,63.375281955376664,73.73535509215974,15.860075681048404,18.073976817849385,53.37607568529272,7.970647671095054,43.07864545076469,12.243711608983109,0.5961851678116622,0.4558610528127416,13.983669525901284,-3.0309418444565344,2.3754606881438556,196.94417610097267,112.99322611602051,1
2480.0296356054987,6381.282373859184,60.0777967298853,175.0440252260869,17.27161292860235,19.624628416779768,1.8166038691789528,90.0069750002312,42.652943814027644,99.0662731733147,746.3162613419206,298.1001116055298,120.99884613014795,3554.252871486493,100.49734289910612,5.153601431954085,2.336531770899763,12.077031115038867,37.873871396232474,14.426543478045721,8.048105702321806,42.31842389119716,79.44080986690459,27.786307584915637,23.21613484840722,76.36212379381338,15.831195860913805,35.971961507671715,0.75157313263378,0.7411462511378961,0.5916918842039262,14.060950304097425,-2.0729156118281304,3.367032688231993,178.87730998544615,112.78043311749185,1
2426.055054581896,6011.744111911769,62.93071373908198,177.12496501071428,39.989716624408715,19.069160419546737,3.851930247634481,91.45323551867463,37.332228381774115,110.62721863241642,605.6523015487405,369.14767099638806,49.391817982069156,4079.5250351865006,89.80160984366599,4.256650405544659,-3.2735008754609947,13.57366276853107,46.303608178434835,15.107554712415716,9.900048057589032,51.093031868652986,84.56764456944103,20.081593115034433,4.047447425459557,76.12212438332205,13.2750174631311,42.94662316440476,43.345194511088685,0.7638019124933527,0.7585398689699898,13.59211146015447,-0.8683364827291886,2.9400426089519627,174.4861385981862,106.14433101544294,0
2227.6281822384235,5368.010916905918,65.42719416907474,128.75736883760027,10.344943438210985,27.01550926051317,3.4708988214502625,91.9350175110602,30.544335118613024,102.64401947817716,674.1243414890388,309.15904620596984,117.98686361368381,4066.3358590773064,90.04440325501673,-9.886668915360058,-0.19190217399847959,16.861963236827535,44.62640067596565,14.597913536925338,8.77040262654867,24.301252386691537,89.81603484942268,19.627868028073642,22.595978210774614,67.14586193871472,6.2695825557240425,74.9749308605455,40.908639633163155,0.6767001382727705,0.675126012740699,13.241840176887061,-2.656956399278987,4.072666364998394,170.20291517840087,117.82884660251881,1
2989.016535469612,6103.9438833328595,39.65100223591329,175.5985010961424,32.46100334544903,21.895619559893987,4.6152524036443605,91.20564883254447,23.087762027777565,106.55652845049448,746.188807417103,314.9499936827571,101.10504783177869,3864.5270514118038,87.99341395641187,1.1321625105787736,-2.6392983507840526,19.585009206378103,42.77809750530491,14.834546757224,11.320569777692143,40.36814653258468,89.34694808467674,18.73730489239084,16.62859697610172,85.32316714052749,9.671731025399236,64.85296747244725,42.533776372424654,0.6133977076736976,0.620298152531376,14.990769015559545,-5.031193711756687,3.769574336139535,190.9387305851119,116.3596946039546,1
2438.188207172479,5944.16097139029,36.8627308829766,198.40756548034128,20.066622854000286,15.449396994365687,5.100234395281278,89.63695222611292,43.83969019918661,105.72205909476108,559.3543887248635,283.7098430412669,135.60309053225683,3823.9233342246675,87.7553952677712,1.6841611278878124,2.4793031517617115,10.20354047731229,48.14285927851268,14.663241750806206,8.214401130424623,35.03070493222411,82.92694584731058,27.369958700770887,26.421887699345945,35.6628252388985,4.934232321789225,37.79990237596162,51.85269160019891,0.7573906121627098,0.4901695284684036,13.997480473436694,-0.12074680084958639,6.3074422669258485,142.3574430219457,109.02151160400399,0
2328.668871134757,4933.220545012639,46.68914966996319,139.90769736444057,15.696998573606836,36.98278936908887,4.188484848911044,93.98726808009289,29.04747959052288,76.99007676674591,583.9671209898863,327.4820332172896,140.95269754210292,3779.1028775866143,84.91850640857052,-1.608656144279713,1.1955496373816983,9.30381684535985,46.228263463799294,15.29767264036207,4.759721750308234,76.54863715066858,80.55623532375311,28.902974464412495,15.852358850786327,75.35609616619236,13.06921383445112,54.39507969682387,47.20802298935002,0.855726485822525,0.5939295190947339,14.07839977526801,-0.924400604447936,2.476459256110768,152.66884937883017,106.85318356528681,0
2359.1465798047084,4822.550118940651,45.528923354829864,194.95907601755536,31.144698673044424,15.52891022055016,4.790590383455862,87.3027924236269,35.576514819916376,99.3866495550324,575.3502847141965,298.41429545257665,141.42491520495867,4042.2418910095994,93.74603257098123,10.486326693157167,2.0501562562034024,8.279592453305357,73.04594044832479,14.516986868581771,9.688388633091744,34.65982128832802,76.75512878466787,6.309947582267878,26.943881153637108,81.7652317993573,14.453258015981506,69.54176499411099,64.72598679872789,0.8921631842928881,0.5203939896180216,14.227614647507183,-1.8267722925364511,0.6616722383498499,154.3863102570275,109.04822952028981,0
2712.9236742213393,6452.122703047816,50.34263979041246,182.67036761037068,34.449515251692134,18.494843643742556,2.9744862861142423,99.9176138086193,53.82079746515657,91.37540424894918,637.142353279301,226.71588248480555,113.07106237418725,4338.045598824334,85.90617975226515,9.94372333129722,2.6132251074018087,10.916925511752492,48.35922618021665,14.974876208556585,6.84294375492142,62.30064948504431,77.52405795493753,17.39744923538694,7.914174518150935,48.26775113702947,13.060758518722697,51.94855673643091,59.229893841216125,0.7395886738684045,0.7442220557603194,14.478397489415212,-1.124324091033782,3.0134939569626455,139.52747366620545,113.60470679112395,0
2646.1776257456313,3918.489347958649,69.52065963135007,160.6873315850308,34.15268386646545,2.9020283689645154,7.734676116900719,93.05228152061504,41.41207633386647,93.36546484674511,593.8009367339644,285.7906986406873,97.29711976073177,4359.335346847291,100.22772432615254,-1.8875398262376817,-0.6830244096166995,9.104649292303884,48.7077965365502,14.674078575382904,9.251761298497863,62.51047231898666,72.1970675074543,24.106106944415583,20.14226492072277,47.75109122001499,14.749137665365108,47.414507441451974,39.05236931830732,0.7278218454000234,0.5526060339522407,14.510359864660499,-0.1303055838775014,2.7735195627006055,147.90282810484746,106.68760270586932,0
2665.0930446383954,6164.328421569008,57.46606265512892,205.64019259473912,27.14859888894792,13.436489477849257,1.6717713552576785,85.49005838731996,47.889196710615934,111.79668885860235,733.5792482869149,252.67284839120867,103.70815366266763,3662.8058958344573,95.68344907392253,-1.1140960524704742,3.009695165751783,11.125357481885056,34.35718404250913,14.870731368970114,4.4290360871412275,62.08909871084485,75.71540698098656,29.38910067641629,12.225354534311224,84.97192643371241,12.667377216386862,3.194028154594065,40.84790867817249,0.5684780253419182,0.5214026066882751,14.611647248843061,-6.137054149826373,6.9466132730528525,165.44217920641123,107.57037987398071,1
2672.328401203153,5617.53355379694,62.94591907515282,113.93229693064332,26.31957301329239,28.1929129160686,2.708366333136018,90.74091732374566,30.69500149967081,97.00155563741926,628.0265801607884,304.4896385709018,125.752213663628,3943.906545799329,97.02947093464745,-1.7013521570459744,-1.769544450573186,12.64821163571833,50.71342535604572,15.18600366539299,8.449901917759064,36.09186594608268,83.53826658969228,26.276939105541874,16.095099225980054,87.61681188287149,15.810573128950184,69.91518981129839,42.04225916845451,0.8313878825895884,0.5782293125320982,14.429953221087715,-0.4316725587920584,5.690778598013429,166.96321268289674,108.0703197740227,0
3356.6590403481846,7046.597285503928,41.63544884936607,190.40042246231127,30.268665856999025,25.847223476258318,4.85203787412034,93.09073407212853,43.567811174561655,115.14054556644805,642.2760981837736,263.32643611764485,87.08271049917619,3341.947059304615,91.71813051508906,-3.056661865236479,1.8771603043079055,14.557555114634685,29.646134092930158,14.098628168956552,10.40538376031856,72.07344243573606,95.40353160991103,33.22855479079705,41.760692786310905,90.39654316198877,11.36047756641194,24.433641287201226,10.39135858244557,0.46771690601821997,0.5218279160475324,14.092810485484387,-2.8631424694017302,6.595723312896068,199.2612670301404,112.64827385338701,1
2337.4339934461536,5605.2254326769,53.075366956185825,228.58305474219878,28.03764075517191,29.194203880789143,4.629081957291489,88.60252357792116,35.21335194361513,88.73849263783316,588.9111445928004,319.1251386276992,147.87098978928074,4032.755293306351,95.82677952360486,-4.603802562802233,-5.912859840288405,10.523931908972179,62.25191594439829,14.680383153206929,10.160959960579476,75.18272087691017,78.50273214449435,10.881502652569338,12.403443493122305,59.60515787163423,15.509019533118124,7.5857049117568,54.56002179778454,0.8191630258207508,0.6235653581907251,14.705842991567948,-0.17360368701365952,5.92515327755536,145.13424858704852,104.36584997363735,0
2295.102908371385,6527.587371401517,68.8088649261726,223.19829417301986,30.413558395859802,28.611787431348045,4.231083528713524,84.01942380969317,37.92813536614865,91.33063375778106,702.8722515551276,301.79053683735185,113.38739936405334,4179.294376039342,92.03213026158971,2.5342855584596236,-2.239068567867634,14.802288021436148,22.73477311116619,14.431780531968858,8.498516199569927,50.50674328934332,71.92317852858292,29.151826374161175,17.019236856901987,73.01600261634275,5.570632148706957,8.914016050669353,48.536163765892496,0.7026631722438127,0.7821272500373658,14.128574858793028,-2.4951343634805934,0.05538023179316687,193.10217895402812,114.10227346460633,1
2174.490908700849,5682.468927009767,68.92428687265203,191.69420161615568,27.039994611107144,47.05256843554185,4.512977986989662,85.84374423360441,51.166733704316485,106.09880528761576,775.3311711999122,250.0796398568454,130.0034734488587,4471.288355666196,104.3545169572156,9.807207183627806,6.947409610744881,16.33872161941982,32.345119608548664,14.833719565308899,8.897336696733529,38.01901702850137,89.692541316706,45.51295577604651,10.850067981605902,74.99903469295356,5.013734520873151,27.89784549227699,8.16428814072772,0.45680517901271117,0.6007168599713838,14.612653125680518,-1.2992034506288466,2.2949107643436264,172.0447409202915,110.24100652837119,1
2746.3917690301982,6090.998522788915,49.13139257718138,170.94957671607463,33.42783824506364,13.02569407063708,0.3746642680909389,92.1683717773822,32.77083340680235,97.26902784193193,759.1088027068427,280.29847537545265,84.37147772526319,3464.0627838026526,89.6913286486149,7.750409449476567,1.8329638101914634,9.122303426190637,20.563007759472256,14.907399201297524,8.005627373134466,32.09030036820497,59.9758453916162,25.477210894440322,17.544036545624895,44.39188497783181,12.433074216926235,54.719323198508896,65.89199527773322,0.7336617016500426,0.5077221693080756,13.584068116874327,-4.236162460456756,1.0027713714755357,171.50009974841873,111.7268106728424,1
2951.5889170883565,6589.469224736041,62.4249357956933,160.92592330357107,8.727921934495722,2.5669150787825394,5.883948041806751,82.98153410972651,35.15403562941229,102.4586186928084,544.4836379121198,324.82250806524337,101.480359484833,3673.582023405813,99.50629362483258,3.945884974534856,1.8340406595889087,7.69735853647653,51.29465613260923,14.558856874629846,8.40340211507739,52.076386989056815,90.43149474173337,25.884739383841442,18.800313187742095,72.35890662081296,15.422313038359688,68.21268631144613,30.293660231390582,0.6843542137662165,0.584197723268475,14.720553191700011,-0.8914192549772468,7.134211342440573,133.05891731390517,111.05029440000256,0
2454.42101693805,5629.955426940336,92.98271780223499,170.91222618283075,23.68726524913614,9.393364047141713,3.1941635617000776,84.20262171261591,27.7742827879363,99.101545389042,618.3776141282013,345.9197214325586,81.88641708687241,4043.2410405626883,79.32354867500234,-12.035559589843206,-2.471687794298073,13.684581968061918,38.641897606339924,14.543384471596408,10.253547751550617,45.973534371108585,65.67161909619601,30.192603920013106,14.123421256525962,72.08063444574056,10.616160417276244,51.833138221721725,35.76381995091148,0.6551270362858558,0.4729107939560159,13.843383008241503,-0.5686042187250769,5.680031701093412,135.80813914138122,112.50272486320345,0
2163.9374092149887,6797.243907598723,59.73603106116543,196.3142174375372,11.16153506154414,13.556177970020903,5.368841273406278,92.14733898773571,42.10774844726461,98.85939009627194,695.1910207288474,263.90315074904265,140.42378987602305,3514.483490057613,103.54489798326225,-9.322747416961473,-3.2826313679500494,13.704115702895457,55.288909623738924,14.76114210185792,7.500223831288194,47.74072705212728,86.57159618035493,19.546631771200076,32.61092549148641,81.17965956557097,15.190555025104995,79.71025751558675,35.418991093767325,0.6730133576945664,0.887349096345091,13.61998987977615,-4.009492162144785,4.7965952859431775,198.5514252697095,120.45239744586269,1
2170.2075137235042,5205.041698314813,49.60219580786332,155.78268583621752,27.767020176048845,10.308076760597068,0.44971013154806627,89.10980313261268,30.514984813706914,97.5661114501434,555.3642514653092,256.1023802023581,116.79590520249961,4051.663645255391,88.28886931999672,5.320816532476199,-0.7930804927172899,10.825267359645885,30.36613821936355,14.318038642195647,7.696203493573275,24.781981872640653,75.23910788499605,15.531478600938295,29.24135261263342,61.42649670175098,13.549385633408848,36.93713054754528,34.906286452606594,0.698102019137199,0.7800888654580166,13.680371424100523,0.6581096402921183,2.8625390613758883,165.00674851346673,105.10646239331398,0
2760.2371151298803,6235.674274046703,57.393564159567596,202.72271454151144,41.419301758536974,23.12393017173825,3.884852755221787,87.21687844158082,43.18168332655103,101.43594688326189,671.9430123907699,378.0393976120422,131.4260990687247,4186.90076352114,84.0527432262922,8.096867239644101,-0.20138545388307125,15.74935839707819,52.97213246294967,14.79996532444721,5.84090184170047,45.49425199112594,83.20909434463009,25.580214799125596,12.425532793036014,88.75656027767067,1.755786629258889,40.358565329253906,81.10433036333968,0.6978063395598535,0.7247018464924231,14.281143336423657,-3.5667870002915354,3.088377652598392,176.97317587069406,115.64979657520358,1
2797.301668481377,6738.111778230283,61.382656612902494,243.99481554009972,20.259152180530315,37.03185886668426,2.654746581282727,88.02107141070987,21.80069406604119,105.13310630022322,592.4398372624986,299.6092821401997,121.26827364660151,3615.6136828140825,81.33440439733154,2.7686731201138857,5.743401561340624,9.25004285552326,53.697549327804296,14.454687006736803,10.293395311963227,62.15772947985063,100.83149526709164,8.459923996415554,26.53366286633327,71.20507027203251,23.6168748876089,7.664803223462975,33.29958089006203,0.5524336918770767,0.675141409216539,15.114373018799915,1.7277113827868704,2.2797586360708095,160.76287068928949,105.4954475198748,0
2717.261707322078,6528.029993432268,57.73247428964176,178.14350294617816,26.272520302972154,40.47590887563898,4.358180227371955,84.11674474862272,39.389104574668856,112.91537720777981,522.5319604547053,303.6587574128789,129.3695010782472,4039.7756110145415,80.38494264084457,-1.527901575251287,3.0568182658285115,7.861234197467992,48.176966824789304,14.920094469067852,8.360276582250524,57.22776958397502,71.62223378518222,28.959670754945215,16.159287126224605,95.64578094135179,5.706617469500508,33.483901830698024,32.160037263737,0.7402899199499877,0.5834512901940594,14.12157024699075,-0.6517368158260763,5.299741894954211,132.4183391947729,109.17884169342993,0
2233.7961170845224,7533.155901388328,59.52967948985248,139.66815590150082,32.56486714921639,28.051702022159255,3.9756056787032685,91.93781372181978,29.850453551495555,98.37989971725746,727.6890618673051,270.42435779593404,113.25116279182947,3636.3367194954844,89.22234401449775,6.761505046979961,0.32678361379095366,11.786726279834422,45.463102482835765,14.304635743076535,6.474115967860309,38.788171024161606,69.99449133812404,30.645259961993993,10.165510113930038,81.19913354373057,7.2763404347351734,4.159454442336077,38.350524962126094,0.6620367366797468,0.5856585265281369,14.155075615253477,-6.087392406996134,4.207346373641656,202.25103470737918,113.94585922646496,1
2592.864529226688,5389.248546151472,38.3482980459474,139.6576576105076,4.3227706823347525,47.69526658544818,4.049071696248768,86.77382577993022,40.84414111464169,96.85089363491299,722.5489870545208,308.6088091416155,115.92908821052187,4412.627760681491,112.98353233688128,3.767968859394555,0.19713841180978242,12.443281130333371,47.05798774899962,14.529819505044076,10.644698562077481,43.364374620105814,80.78211788378728,8.961684004497464,14.25716410326055,74.16546216793844,17.747840172755943,18.165533940113008,22.729072656572907,0.8586869174973596,0.577961596951397,14.507367963994431,-3.568511954542865,5.387600806554282,197.01718373316913,106.70404313967747,1
